STRAND,circRNA_ID,GENE_ID,GENE_TYPE,GENE_NAME,N54,N58,N60,N70,N82,N83,N84,N85,N86,N87,NV1428,NV911,NV912,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1422,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V2241,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
-,hsa_circ_0001315,ENSG00000163946,protein_coding,FAM208A,8.677943306387728,8.776127191456668,9.02130870977667,8.281427632916417,10.043685640324474,9.406637755618576,8.313714811590348,8.680415004913698,8.628586933721074,9.015619653768473,7.484320858283094,8.247926075494973,10.667160695451159,10.966313201521373,9.103875838047209,8.322140482842116,7.78142577736851,9.22776862210547,0.0,7.540116236217937,8.530997713037683,8.387318590554113,10.908103299636336,9.015438478760542,9.439078563777764,9.540652930135721,8.881112952930781,9.229206180860249,8.992164887716356,10.617111390447818,9.130417558081508,9.398571246937475,10.064534813842283,8.912495117671027,9.981129203068475,9.08184574998819,10.214184847593158,7.409732677287508,0.0,9.05393668142661,9.60306812751051,9.557178575399238,9.475279441387976,10.126936397504533,0.0,9.227050381328938,0.0,9.67085318899075,0.0,0.0,7.833635683227869,8.322064009965004,9.965065999564434,9.846204450668361,10.186445550598888,8.730154245920286,9.162928327112525,8.375109912208043,0.0,10.878722342271274,9.494777789039535,10.089887943554896,0.0,8.420741966523686,9.127153858704045,9.538740641015483,9.896908991834243,8.753939485524153,7.768198326597942,9.694640502000313,8.884605536719723,8.507178995177538,9.362365002327216,10.18797203344319
+,hsa_circ_0001658,ENSG00000049618,protein_coding,ARID1B,10.523393925969046,10.451934919127542,9.868071110068788,10.86252096725354,11.826986593647762,10.845867197953286,10.894893887592886,11.110506275861749,10.947595986740055,11.235820294410594,11.521126425761068,11.82853176815797,11.730828052802568,9.86760138767406,11.008842341657342,10.540986739361909,10.863091040103523,11.225962810551454,10.432169570022479,11.043989426193368,10.435025313492087,11.149173633011275,10.323516136244232,10.12085946027256,11.630098978670002,11.931401372258719,10.364571423175676,9.965209916055578,11.31182471373357,10.879992695525159,11.713233282379806,11.496467176523216,11.426281339761763,10.91024789746003,11.11785391767672,10.428151715175446,11.371055898414275,10.794353214475134,11.064251008387085,11.51114574603063,10.602140288490478,11.218832704438004,10.474265637860873,10.76390545256179,11.013228183302747,11.640130507789811,12.117674932232678,10.544517565988098,11.761582138765391,10.898901341992596,10.828091245245268,10.777802544342883,10.37974260033041,11.04695213468662,9.897214036170226,10.106573695445658,10.161669350246775,9.78742906793656,10.992179372212812,9.986294155709777,10.230943287324976,11.148093103050936,12.948377425375798,11.53249016781906,10.540577927370872,11.189494229898722,11.065993058854147,10.698994556554803,10.66934206210356,10.983117983804714,11.204089640816392,11.166801072922574,11.004729925834447,10.18797203344319
+,hsa_circ_0000711,ENSG00000072736,protein_coding,NFATC3,13.63800377748893,13.590572879979982,13.31145325474605,13.453500731733396,12.872585515490218,13.492098584411616,13.508969616898423,13.213099058828792,13.173529992511359,13.209379076591519,13.476367939955358,13.426525405888448,13.879362647787794,12.268447155699368,13.624927599180934,13.159085653071202,13.475419817401407,13.447881907488249,13.837215940180567,13.665854193850965,13.422041430773923,13.430439906015629,12.737638579649065,13.661047826407978,13.536655750272542,13.561201703910086,13.363613612091962,13.524603306866243,13.149359129429763,13.075791267611665,12.900619228284212,13.143825418927577,13.126358084414099,13.25203813194588,13.426088375644477,13.263752195914135,13.523879860265632,13.47816522970068,12.685284527654584,12.909388294461317,13.06081232201893,13.49398677612751,13.747455595644952,12.085335647230584,13.074981481957415,13.4599854280958,13.867468541624458,13.742436418138448,13.413375502617772,13.805136956167779,13.51392130572079,13.507497402355979,13.62670093954708,13.237103078953055,13.571383892809273,13.967157336023252,13.105431428068863,13.904830735324593,13.395995027236207,13.499568868021104,13.615288317345593,13.434468714810233,13.500860370807493,13.738559493835686,13.60581391942746,13.138995625212887,13.880383734668897,14.162486118543411,13.827753714184759,13.264587051046655,13.752019193459562,13.275943359069037,13.279179799824645,12.274488798348766
+,hsa_circ_0001173,ENSG00000124164,protein_coding,VAPB,11.307254122257568,11.773244893868227,10.697470540934448,11.050053470763986,11.265296787549385,11.597621202802374,11.01031282091217,11.525380641531132,11.004151418708345,10.888060130675061,11.284174881842874,10.466584896044498,11.207451788888733,12.05903947964285,12.05578665035004,11.540502495376996,10.682622066198949,11.448269184455832,11.50201183873792,11.277086615913651,11.697451686224523,11.60585887499315,11.737849797909082,11.616448602762599,11.27408260814561,10.709501363859369,10.364571423175676,11.642289231993036,10.79749474036222,10.879992695525159,11.450284808964785,10.911754322314248,11.578232009345342,10.803390358322252,11.11785391767672,10.790489086950538,10.321013298701757,11.102319277615635,11.270612048828966,10.752495999865436,11.186793376886412,11.430254266607529,10.308379359147562,11.711038496729437,11.569398150890931,10.962329781977495,11.86775809472245,10.892233863453955,11.176827380018404,12.22037601986873,11.734611452939681,11.318114110128947,11.423578789803894,11.477410508184576,10.896457377298601,11.405356812193766,11.59383550437032,11.593617415844824,12.296612302860595,10.500440566344922,11.790864488054568,10.826323928768312,0.0,13.079657517961321,11.540093546124767,11.052052478174252,10.21853440679444,11.403203319427998,10.347635424118057,11.224016427983123,11.836140850618378,11.825534043480369,11.115709227271921,11.830986973582252
-,hsa_circ_0023694,ENSG00000074201,protein_coding,CLNS1A,11.108029654386733,11.0365540524631,11.697036080308136,11.44722515422478,11.779694115381748,11.352594910658041,10.769431883683282,11.309730888396583,11.303579991406874,11.33531608656585,11.383671988561524,11.051207498900322,11.455282968790293,11.146800611361797,11.008842341657342,10.733510771545127,11.582678795127245,11.59506060740479,11.431647381673484,10.734824753284558,10.697886021729987,11.177175792946853,11.322953093625827,11.772052479269922,10.71796337746465,9.999556152278823,11.080350197897912,11.686669674555128,10.160515080886483,9.296560471732828,0.0,11.344519563814265,11.210637199307737,11.232026053134991,11.302200584771663,11.401642384239393,11.268002751943076,11.25979266912268,10.534035708044158,12.543314568817424,11.186793376886412,9.971737236033372,11.198230813450934,11.862998556627053,11.832353434348356,11.547051236948999,10.868144075142153,11.669525125655765,10.177450426517407,12.48336003723706,11.149860614098802,11.639929191678146,12.05142463155517,10.693504579898562,10.974420054153553,11.16034280873535,11.482841531323036,10.693557608599901,10.605374161867744,10.348548127072725,11.885475510202228,11.591531466567874,12.363506184726624,10.739298150959078,11.540093546124767,10.31553979806314,11.596300701109428,11.403203319427998,11.543408443994169,10.109242687435156,10.882314416709235,10.726452580938929,11.004729925834447,10.64706631140882
-,hsa_circ_0001364,ENSG00000114450,protein_coding,GNB4,10.260555547996344,8.455021553603327,10.157297010274467,9.1537875829162,10.195552041338201,9.18459956795914,8.634735789012836,10.163579459141927,8.891013692694807,9.237613817116257,9.063902050128975,9.981565840635694,9.209280905070056,9.06140422291614,10.102564235534105,8.736050602160825,8.77814334386287,9.642204435311594,9.918043836820583,7.540116236217937,9.114659556606828,8.801278527882234,0.0,8.900193556907743,9.217032500563423,9.710362682293207,9.365665286333414,8.966652464138418,8.799924482775827,9.88075803688652,9.714521731532109,10.04987043168767,9.427853170458333,8.690601603598028,8.98255592880966,9.322444197705783,9.1001238547532,9.573043538158071,9.686816993320386,0.0,10.187412135191957,0.0,9.344227932796901,7.961520104568098,9.512006963100305,8.964497383311308,9.566712918989174,0.0,9.955265627568151,0.0,9.414375784233426,8.322064009965004,9.839666330922977,10.430644399947434,8.72917894750997,7.995451754698366,7.84477058429012,9.37293564727708,9.22834347315191,9.501436148496493,8.71859785031036,10.312091241154368,0.0,9.6407266848395,9.541546202246552,9.31667146152712,8.635991569275946,9.530153988882194,9.348742199002256,0.0,8.884605536719723,7.924197703270793,8.94805795329462,8.19167758411379
-,hsa_circ_0001016,ENSG00000082898,protein_coding,XPO1,11.259967384488428,10.699699795049177,9.505942047053676,9.501168030105578,11.730798664141771,10.919828585442303,11.438976256789681,11.213554768293248,10.888732734833612,11.676235452821112,11.724595229735266,11.359199042988491,10.52974589258252,12.22892691420914,11.34973185478489,11.1256264288202,10.235482246049832,11.68523015236465,10.917298026994654,10.79619002316514,11.385612531487284,10.407912531019466,10.908103299636336,12.040471264764198,10.438038990215745,10.709501363859369,11.257151079473823,11.101925987018504,11.513384549538639,11.687019489812831,11.128485603109231,11.718788262349472,11.504256260494458,10.746839121225237,11.413189577151815,12.095812370381267,11.870467479016874,10.893834729438407,11.755872020965768,11.752077800217496,11.409097382511586,11.292803020654596,11.80807255409697,11.348591363264804,10.925808967104423,11.447550000971027,11.150406580190944,8.08942622522471,11.456825321892307,0.0,12.758243031320866,11.777391617473716,11.902598189379605,11.567577651633233,11.770582428130322,10.727604004468054,11.59383550437032,10.693557608599901,10.992179372212812,11.821770981996956,11.663146640845182,11.41102155208854,10.627179249476793,11.417053535041097,10.41513509713453,12.051712699298902,11.558838257505412,10.467819937014918,11.644659009920707,12.167143369505267,11.130121244040927,11.088833423114714,11.48995612900271,11.646616401110432
+,hsa_circ_0001551,ENSG00000113643,protein_coding,RARS,8.940390506291182,8.776127191456668,9.698339069876821,9.01653732218677,9.873931486210521,10.767908233541844,9.481118632643327,9.357167623665365,9.474962879560737,10.428913962103616,9.285909323087264,8.247926075494973,8.795055602527105,9.86760138767406,10.424229866767487,9.904094677056882,9.94624153894971,9.22776862210547,8.114412191568853,9.382504107143447,9.529046287318959,9.336327456777706,10.06070688594516,10.400738714826334,10.215819883168333,9.540652930135721,9.558036976230547,9.451255154747416,9.31352624963661,10.295412916235827,10.351338248440628,9.176535045199161,10.163980668039109,10.3511755458856,10.565615814829503,10.013463206946378,9.32214067850893,9.403355278907219,9.365326446944627,8.63980368640587,10.187412135191957,10.293377951429294,8.124791993945841,9.542618861330988,9.249367692398083,8.964497383311308,9.245260351367145,9.67085318899075,8.956718148253062,0.0,11.471661715584457,9.90401804454798,0.0,10.10897760443996,10.186445550598888,9.991205520336067,9.647635873465564,8.375109912208043,8.90701657395643,9.986294155709777,10.432420556082661,10.41155125826809,11.626723093387785,9.833145834476431,10.043477048025867,8.73283973727827,9.120381894815589,9.645481102544135,8.572714255888911,8.848035717729887,10.342093408707399,9.505195061888012,9.362365002327216,8.774994348335584
+,hsa_circ_0006382,ENSG00000099783,protein_coding,HNRNPM,10.260555547996344,9.622660793467945,10.398110735245101,9.693564230659888,10.873162513854464,10.919828585442303,10.632011009401962,10.60382099679489,11.303579991406874,10.014225269556352,10.284753260642528,9.82972129397712,10.792617639299237,9.86760138767406,11.686651671654475,10.318755696574359,9.362010038376438,9.642204435311594,10.6950299340733,11.043989426193368,10.228734753707451,10.25865074518119,10.06070688594516,10.442528399163894,11.27408260814561,11.183191290852621,10.726898309186225,10.549691246704048,9.161775064995778,10.754531406708361,9.86635309822691,11.290093117968441,10.426805473630903,10.687980413564535,10.359311381454601,11.502889566472073,10.513517392204188,10.724004504190281,10.948829936267453,10.37423523822476,10.923882743945915,10.556220739127795,9.706304675528065,11.278229696761564,10.511018651539304,11.099767569971535,11.386378131647103,10.785377048839692,10.369939768058613,10.898901341992596,10.52871408711291,10.903264946742857,11.70102085029956,10.771461239486134,11.048384783025192,11.16034280873535,10.161669350246775,10.246415378671179,11.152569487745618,10.985582815235892,11.55215091634211,10.6744091169844,0.0,11.586919913856306,10.655980635183651,9.900879618579484,9.312702913222886,11.153325840638633,9.22341245752481,10.916037727191167,10.582930504086157,10.378761489263997,10.945865492116988,11.187353515277607
-,hsa_circ_0025967,ENSG00000139218,protein_coding,SCAF11,10.675298995494327,10.259436973622602,10.604419054742367,9.86329563111357,10.680627314203102,9.92057308856475,10.702357045305074,10.525869987030648,10.391546361612942,10.33587432580538,9.93714533886319,9.82972129397712,10.908032290636735,10.229828249355634,10.272343429730288,9.734357878659935,9.776499322271455,10.341949588332705,9.111806907091937,10.11860483390701,10.528069583735807,9.336327456777706,10.908103299636336,10.267575456352299,8.954482856446557,9.710362682293207,9.558036976230547,9.965209916055578,10.312392115376756,10.295412916235827,10.450800296017459,9.912503002759765,10.841580929777532,10.010433127586065,9.981129203068475,9.943143667135477,9.836037529177467,10.046444282965085,11.064251008387085,9.6379941104508,0.0,10.671624250487598,10.65102637675841,10.416208410630365,10.385577643943007,10.640582444976259,9.82943021954668,0.0,10.177450426517407,0.0,9.636466132184209,9.319808248714255,10.37974260033041,9.110283391916543,9.313007797679322,9.576640442521425,8.427639661570584,9.37293564727708,9.905513114724583,10.500440566344922,9.909315280393805,9.675291636604863,10.042672760661288,8.834726590123232,9.656874496593318,10.637241453696214,9.771515670545611,10.032080318956918,10.849810080968899,9.694640502000313,9.69065169290575,9.727303841339834,9.170033019777232,9.995503626282243
+,hsa_circ_0007444,ENSG00000164292,protein_coding,RHOBTB3,11.907452841500826,12.206097438715773,12.188763641428295,12.550042467542507,12.042660131261206,12.056925854585765,11.801430856797063,11.847210847397797,12.30329458030289,12.183064817439908,12.031174932926191,11.612867055057352,11.529257860203113,11.644114675123124,9.103875838047209,12.018413181152582,11.633288648406918,11.888705901025364,10.569578164493588,8.798621962085209,11.52758098387189,11.564052313178767,11.985710614190207,12.431410573122369,11.537019918085534,11.239750956014822,11.556600838424124,11.101925987018504,11.077459606015077,11.542675638000372,11.58774146112082,11.633925305356598,11.011418572931136,12.102471231642353,12.330478450600697,11.01276514040471,11.939162307698023,10.046444282965085,12.533305771779887,11.636635437398724,12.601444017417844,11.97065926764386,11.744525548516323,11.956083754083997,11.317949804154797,12.546810150918647,10.980560913920387,11.784968274089014,11.761582138765391,13.357714629368012,10.735034745651273,12.487725163770333,12.285838901278856,11.43012165916599,11.370176630012148,10.213395427964581,11.482841531323036,11.430174700678897,11.762404419087215,11.762893898488256,11.52301437535399,12.548236063199305,11.363779930310837,11.002191889352446,11.509730204758684,12.122085845247627,10.834784541678427,10.529178035178058,11.828051348056535,11.949602999195752,11.68934173868636,11.311131216537598,11.48995612900271,12.141250447456741
-,hsa_circ_0000914,ENSG00000105701,protein_coding,FKBP8,9.938921444968079,10.621745473854732,7.703539291813925,10.44774173548196,10.458381384238196,9.768735388095536,10.11782740601864,8.94286321019116,9.764100842457562,9.429960129402643,9.478265472254776,11.051207498900322,10.377851228361259,11.451533990233774,8.689712078455239,9.904094677056882,10.863091040103523,8.230172860157705,10.110502498448774,9.212849270471903,10.228734753707451,9.478137212984981,0.0,8.637762944560345,8.954482856446557,9.710362682293207,9.365665286333414,10.102582227518505,9.897732759922942,10.617111390447818,8.54674159153879,11.113290500862911,9.258189974383853,10.746839121225237,9.82928470439936,9.621581904295333,10.83524808572667,10.309251296142447,11.88708027885696,8.056648494727286,9.60306812751051,10.293377951429294,8.276278140120793,8.958623267125434,10.925808967104423,8.229455815623297,10.61303640395606,10.669967949285748,12.013054422011294,0.0,9.414375784233426,10.777802544342883,9.965065999564434,9.69437549898563,9.313007797679322,8.9926223208878,8.841629308902313,9.957172664232532,9.905513114724583,9.501436148496493,9.494777789039535,8.093853825738703,0.0,10.00289508943937,10.203797812284039,9.538740641015483,8.635991569275946,10.192399941839009,7.768198326597942,10.69376974292256,10.882314416709235,9.727303841339834,10.531071764237758,10.509652752884248
+,,ENSG00000100941,protein_coding,PNN,9.813524175745203,10.259436973622602,9.283880299545292,10.216595826463605,10.873162513854464,10.298741142733059,10.31031017614228,10.163579459141927,10.625850505104008,10.516315240469654,10.725021471037996,10.566052596428419,10.208061751989788,11.146800611361797,11.101907986848156,10.640457856438461,10.235482246049832,10.448785392082485,10.569578164493588,10.340811859040915,10.697886021729987,10.9686860837472,9.739116458487766,10.06844002712126,11.437518922389737,10.44663926285523,10.257740392030588,11.286271789232627,10.38272741462979,10.102931830688945,10.54384527459923,11.049189764935882,11.011418572931136,9.688854672833896,11.050770634954906,10.749870374903342,10.513517392204188,10.356520331329078,10.534035708044158,11.051899471062098,11.409097382511586,10.877957190425846,9.858135061281537,11.204259687813986,10.925808967104423,10.727992124493353,9.467313126365712,10.669967949285748,8.373206707274337,0.0,9.414375784233426,10.777802544342883,11.023208918281057,11.167191816642221,9.727478137454359,10.31285008807203,9.840056102589648,10.693557608599901,9.713082912621726,10.348548127072725,10.952936319215379,11.089225901980546,10.627179249476793,9.833145834476431,10.125863258596468,10.637241453696214,9.634177202438162,10.698994556554803,9.348742199002256,10.331448505478875,11.204089640816392,11.503705319471422,10.753324892675273,11.357209776107696
+,hsa_circ_0077096,ENSG00000112701,protein_coding,SENP6,9.35469366189715,10.152612305286874,8.700074560722527,9.394405960167818,9.196781807222385,9.18459956795914,9.481118632643327,9.164836770967801,9.889493454889317,9.888821205377994,8.480286759592387,7.6653344815977285,8.795055602527105,0.0,10.272343429730288,8.322140482842116,8.364200819098228,8.644008741240457,10.280282492769503,8.798621962085209,9.33668014613625,9.063773850775023,9.324641562691221,9.401805506532744,9.217032500563423,8.128840322251907,8.881112952930781,8.231608026419284,8.315791846952076,8.88228750265764,8.867897903600458,9.176535045199161,9.427853170458333,9.56348269007663,9.467167656903257,9.20715475179369,9.1001238547532,8.4054842122524,10.534035708044158,8.63980368640587,10.602140288490478,9.779297394114026,8.53853677757187,9.542618861330988,10.09631066467966,8.643291099083491,6.672135375843338,9.408172727003318,8.956718148253062,0.0,8.416488528826296,8.905523061814927,9.188489062321505,0.0,9.535076155173034,9.406951593812126,9.840056102589648,9.59501719167065,0.0,9.180005587164787,8.71859785031036,9.091211115982826,0.0,9.418635446217516,7.9604503154389,8.73283973727827,0.0,8.753939485524153,8.572714255888911,0.0,10.342093408707399,9.505195061888012,9.532046438145674,9.773346732338474
-,hsa_circ_0000523,ENSG00000165819,protein_coding,METTL3,11.307254122257568,10.773657003390444,10.945260870419597,11.215989461625112,10.873162513854464,10.767908233541844,10.558058275486504,10.815198679611372,11.432814084743896,11.013527571740255,11.334781006680046,10.906889153665603,11.207451788888733,11.146800611361797,10.102564235534105,10.733510771545127,11.419236506293142,11.100486683252363,10.280282492769503,10.255990381011934,10.697886021729987,11.322166530290556,10.738272141681302,11.013346133799567,11.759342981211004,11.824514581349758,10.726898309186225,11.286271789232627,11.119260706832602,11.46469999220834,11.187353515277607,11.496467176523216,10.163980668039109,10.803390358322252,11.050770634954906,11.686276348939042,12.213273682824791,10.794353214475134,11.171118086021332,10.511639942910083,0.0,11.725613334396002,10.857357620712223,10.863385812351087,11.173619378742234,11.340674531694168,10.051596094433325,11.17220782178804,11.617235967068666,0.0,10.915507404180765,11.841504085852447,11.70102085029956,11.43012165916599,10.814039737439163,10.727604004468054,10.646736267855205,11.178735514298483,10.075270968385075,11.347994771317595,11.74112573928501,11.259077324490983,11.04198868873975,10.919771103360844,10.999745358216671,9.731143240034895,10.703615236271547,10.644580151882932,11.084158070481198,11.108589470288582,10.969732297646877,11.088833423114714,12.004378815520035,11.27477996484712
-,,ENSG00000164347,protein_coding,GFM2,8.940390506291182,8.455021553603327,8.28619289658619,8.503157505113345,9.681506039394202,8.922060943196986,9.481118632643327,9.357167623665365,8.307569829516884,8.432050190869491,9.285909323087264,9.245551265938126,8.211716124831712,0.0,8.106495471218993,9.541954739991446,9.584089219288122,10.226564998917935,0.0,8.798621962085209,8.530997713037683,8.48015867990234,0.0,8.637762944560345,9.801186702946426,0.0,8.881112952930781,8.231608026419284,8.578071448931352,9.618029653950881,8.132989480183937,8.592818620880696,8.58153099787492,7.1126057492265415,9.659557921913198,10.08051395616575,9.684209808961352,8.86375498399036,0.0,10.222352914445082,0.0,7.976041073120801,8.859688686704608,9.279971295870386,0.0,9.449098841562405,8.661485983529118,8.08942622522471,9.955265627568151,0.0,8.830470042557913,8.905523061814927,8.704050958707887,9.110283391916543,8.315274208674813,8.9926223208878,9.647635873465564,9.78742906793656,9.490976942630143,9.764138769944607,8.71859785031036,9.091211115982826,11.363779930310837,9.15602259058006,9.127153858704045,9.731143240034895,7.901441586889104,9.530153988882194,8.764885624745045,8.848035717729887,9.205923021946484,10.241366318205635,9.170033019777232,9.510642000270005
+,hsa_circ_0003426,ENSG00000078699,protein_coding,CBFA2T2,8.356895572505234,10.358894178407528,9.505942047053676,9.1537875829162,8.461454271967007,9.599017101212779,10.11782740601864,10.525869987030648,10.111668568566031,10.516315240469654,10.284753260642528,9.82972129397712,10.792617639299237,9.86760138767406,9.910106602400521,8.736050602160825,8.77814334386287,10.448785392082485,9.918043836820583,9.85582994273782,9.698754300656539,9.72574528836248,8.740803611171732,9.122154542416803,9.217032500563423,8.863742816538164,8.881112952930781,8.645445102752364,8.992164887716356,8.88228750265764,10.450800296017459,9.398571246937475,9.427853170458333,9.104765901910259,10.118502954487408,9.86922021595851,9.973397549881831,10.260380903849024,9.949559626405646,10.052578860869012,0.0,10.141502589269988,9.200071650376996,8.958623267125434,11.317949804154797,9.641485894850618,9.747061332847945,9.67085318899075,10.177450426517407,0.0,9.998633348642919,10.488478523748565,9.839666330922977,10.224354327699064,10.04906582958557,10.575695444844344,8.841629308902313,10.371847284774443,10.227140329660173,9.180005587164787,10.15700588748048,9.505587180741683,0.0,10.919771103360844,8.765320747061358,9.538740641015483,10.119085219702784,10.114465927163076,10.222205193025685,10.224619429158155,8.470585146257465,0.0,10.82040109722717,9.773346732338474
+,hsa_circ_0000494,ENSG00000118939,protein_coding,UCHL3,9.524373799027899,9.452964531219331,9.283880299545292,8.695305471446309,7.878536732890278,9.18459956795914,9.632919841194248,9.164836770967801,10.30415064428041,8.432050190869491,9.063902050128975,9.981565840635694,10.01559090186227,10.229828249355634,8.689712078455239,9.734357878659935,9.362010038376438,8.965215384520212,9.433213380038787,9.382504107143447,9.8505837801168,9.12255969906388,8.740803611171732,8.31674006635751,9.801186702946426,9.12626098608798,9.879582240798674,9.643642593436567,8.992164887716356,9.296560471732828,9.352442187401376,9.176535045199161,9.579646785396731,9.426169822419812,9.82928470439936,9.708937010481597,9.684209808961352,9.21101452670972,9.949559626405646,8.63980368640587,9.60306812751051,0.0,9.758710416477175,7.961520104568098,7.930990952122637,9.963052677676812,7.252374515517614,10.785377048839692,0.0,0.0,9.636466132184209,8.322064009965004,9.70232024755281,9.332302851700417,8.72917894750997,9.72845458594415,9.425543196051903,9.37293564727708,0.0,8.765796929376528,8.71859785031036,8.093853825738703,11.363779930310837,9.6407266848395,8.957551326972462,9.538740641015483,10.119085219702784,8.753939485524153,9.348742199002256,9.332567763367878,9.69065169290575,10.378761489263997,9.170033019777232,8.774994348335584
+,,ENSG00000109171,protein_coding,SLAIN2,9.938921444968079,9.452964531219331,10.50494957057231,11.18429407944113,10.332943716192121,11.298168345708351,11.11717806515395,10.26303127293162,10.391546361612942,10.820982185574685,11.000507670089984,9.467604109426384,10.667160695451159,10.759973255652117,11.008842341657342,9.734357878659935,10.775676608400465,10.448785392082485,11.109849851593923,10.255990381011934,10.697886021729987,10.454421405680195,10.738272141681302,10.985345442943897,9.801186702946426,10.44663926285523,10.804856017936318,11.166027785470073,10.634093276384743,10.465210355148223,10.244507992902438,9.760666229997643,10.163980668039109,9.688854672833896,9.981129203068475,10.574891767707912,9.1001238547532,10.046444282965085,10.171743602502401,0.0,0.0,10.556220739127795,10.343117687998925,10.541651306351767,10.09631066467966,11.032684677227454,9.98127473421228,10.2552255902665,9.371029569991098,0.0,11.351411654752637,11.405543713081153,11.134188881672634,10.430644399947434,10.04906582958557,10.727604004468054,10.926685374869463,11.593617415844824,9.22834347315191,10.763308975004435,10.766623577725584,9.827118269308645,0.0,11.417053535041097,10.655980635183651,10.817707127389806,9.634177202438162,10.467819937014918,10.716619199321487,9.110548235114905,9.468550211050443,11.006410225553772,11.004729925834447,11.187353515277607
-,hsa_circ_0032649,ENSG00000119684,protein_coding,MLH3,10.523393925969046,10.844007087827368,11.397576070207027,10.902028388804998,9.681506039394202,11.057264408035035,10.702357045305074,10.748122612303185,10.004853664559809,10.23641838308702,11.120745567260093,9.659994451518966,10.792617639299237,11.229227421830787,9.910106602400521,11.192711274618283,10.94551016822308,11.100486683252363,9.433213380038787,9.797001125057001,9.987945240519316,10.310139724489613,8.740803611171732,9.635950805477076,10.090399281156163,10.124969586633219,10.364571423175676,10.642740493551079,9.990747637649795,10.879992695525159,10.63125126715755,10.677421216990892,10.900443170456539,8.690601603598028,10.466148135027357,10.620665899706136,11.834853201948208,8.574936388817074,10.364232326748471,9.05393668142661,9.60306812751051,11.140863819722302,9.858135061281537,9.95717266423253,11.095651564563234,10.810407028166722,10.244071239189484,10.2552255902665,9.955265627568151,10.898901341992596,9.151764174910218,11.018684217275936,9.550509557908791,10.224354327699064,11.11874167210738,9.865803495812429,10.161669350246775,8.375109912208043,10.904760797156655,9.501436148496493,7.913809125417768,11.20465218053964,11.04198868873975,9.15602259058006,9.416191300341236,9.31667146152712,9.482375818026151,10.403735903444764,10.155148508866843,10.331448505478875,10.204701026770316,8.921224868839252,9.170033019777232,8.19167758411379
-,hsa_circ_0000028,ENSG00000090686,protein_coding,USP48,9.524373799027899,9.622660793467945,8.28619289658619,9.60057097439237,9.681506039394202,9.599017101212779,10.217276517671932,9.526848180369967,9.626763224799502,7.436221251934696,8.801406679343803,7.6653344815977285,8.211716124831712,9.382792146682402,9.425279435011282,10.193327500532707,9.362010038376438,9.22776862210547,8.114412191568853,7.801858183422322,10.113357725793282,8.72744814131563,10.545747710682274,8.900193556907743,10.090399281156163,0.0,8.559949605502814,10.102582227518505,8.992164887716356,0.0,9.352442187401376,9.398571246937475,9.258189974383853,9.910997359863465,9.245114916149518,9.52859458991811,8.102750303404706,8.989027773199604,11.064251008387085,8.056648494727286,0.0,9.779297394114026,9.122205403273501,9.764734904595446,0.0,9.641485894850618,7.252374515517614,9.086775385123346,8.956718148253062,0.0,8.416488528826296,10.318679044064611,8.966508691484352,9.332302851700417,8.72917894750997,9.72845458594415,10.161669350246775,8.78906068862179,0.0,9.986294155709777,9.816305891451583,8.828705639512563,10.042672760661288,9.418635446217516,9.278898924474229,8.318932128869413,8.898421439660588,9.645481102544135,8.934442078221332,0.0,8.470585146257465,9.505195061888012,7.368925778598684,10.357759609318684
-,hsa_circ_0001400,ENSG00000181826,protein_coding,RELL1,10.997050630540565,11.495798345348273,11.866912800270256,11.084802688360497,12.194629028513305,11.989827782121708,12.499247277702837,11.909929940123284,11.347956814729883,12.042918816828493,12.542572375187653,12.182082487126863,11.962090713612454,12.306913608285747,10.424229866767487,10.540986739361909,12.132726727866837,11.68523015236465,12.196967054355898,10.420922074109939,12.171261237179479,11.574618076902569,10.545747710682274,10.06844002712126,12.08940645690506,12.605035307706299,12.080017019436252,12.256842482989871,12.528731972175505,11.46469999220834,9.544811359786497,12.633698309345853,10.780214567351702,12.494710540193386,12.015673431464498,10.94241072386356,11.320449278258533,11.284444751209534,11.685503551008921,11.139322338240987,11.77154956585175,12.01504249432267,11.718301721702797,11.656607263729667,11.732846019287143,11.447550000971027,12.552976506506552,12.406313552305045,11.691213586417588,0.0,10.997928067713625,12.01833648706924,12.236939263313415,12.982318044910889,11.481167570181427,9.406951593812126,11.646286254603568,11.108377303939902,12.427831899879639,10.17876143141251,12.174912794772151,11.50409784338526,0.0,11.831959130059005,12.20288006159534,11.052052478174252,11.011571157047502,10.644580151882932,10.155148508866843,11.771313749488064,12.274158615490125,11.72602676230743,12.21845518515735,12.274488798348766
