TE,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
LTR82A,1.0,1.0,2.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,6.0,7.0,4.0,0.0,5.0,2.0,0.0,2.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,0.0,6.0,3.0,2.0,4.0,0.0,2.0,1.0,5.0,0.0,1.0,2.0,6.0,2.0,9.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0
LTR82B,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
LTR83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTR85a,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,4.0,4.0,5.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0
LTR85c,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
LTR87,0.0,8.0,4.0,2.0,6.0,1.0,1.0,3.0,2.0,0.0,1.0,6.0,2.0,0.0,5.0,4.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,2.0,4.0,1.0,0.0,4.0,6.0,1.0,7.0,0.0,4.0,2.0,6.0,6.0,4.0,1.0,5.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0,4.0,10.0,13.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,2.0,1.0,1.0
LTR8B,461.0,450.444,267.0,386.0,453.0,413.0,344.0,369.0,461.0,53.0,358.0,651.0,306.934,410.443,567.0,1000.0,310.443,472.437,398.0,516.0,304.466,330.0,339.0,448.46,546.478,475.0,347.0,331.0,460.86,379.558,421.449,328.469,335.439,321.0,377.0,355.468,587.0,317.0,371.419,569.0,532.0,441.0,1359.43,385.0,458.0,318.0,436.0,326.079,519.0,734.431,401.444,504.0,402.0,386.0,334.453,637.579,314.0,241.0,292.408,473.502,370.446,490.0,344.0,975.822,470.46,320.0
MER131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MER21,64.3934,57.1631,44.1845,64.389,72.4474,74.1829,24.1321,42.2842,65.5021,8.0,56.4183,54.2011,50.3621,64.2389,79.5717,61.5235,47.292,95.0257,59.5161,65.5089,42.1628,72.463,45.3764,60.4801,65.2282,74.2906,52.1799,47.338,82.4245,59.6103,49.5375,30.1842,61.5742,31.1239,54.2328,40.178,35.2899,45.308,61.4489,67.318,88.3303,62.3429,32.3295,99.6455,79.5367,50.0963,34.291,42.2545,75.3197,101.762,57.3701,104.588,100.507,67.3605,38.1944,92.5244,40.0803,41.3869,46.1908,60.1543,75.3912,50.0867,43.2592,53.2141,66.2717,55.1982
MER21B,712.095,655.384,642.744,647.401,581.689,467.64,642.644,602.555,656.212,156.68,510.723,616.064,374.999,503.391,773.954,692.653,507.626,612.973,803.733,703.484,425.162,568.697,427.537,815.492,784.303,625.371,588.085,610.075,676.689,579.379,600.636,493.321,452.139,590.428,736.569,530.877,450.119,479.862,714.558,754.471,892.231,662.753,638.029,651.563,649.106,457.867,542.48,497.615,573.541,884.48,588.514,658.847,561.002,592.276,434.018,696.348,442.678,385.976,573.724,641.559,531.545,544.335,424.669,704.889,663.131,605.959
MER21I,111.0,108.0,61.0,67.0,94.0,92.0,95.0,82.0,117.0,21.0,79.0,126.0,68.0,70.0,129.0,198.0,74.0,105.0,102.0,85.0,61.0,70.0,64.0,106.0,112.0,71.0,90.0,102.0,92.0,85.0,78.0,87.0,106.0,86.0,73.0,58.0,109.0,84.0,81.0,92.0,159.0,77.0,258.0,93.0,120.0,73.0,92.0,89.0,99.0,122.0,89.0,121.0,70.0,100.0,53.0,96.0,61.0,69.0,53.0,106.0,100.0,63.0929,70.0,214.0,112.0,85.0
MER31A,242.0,274.492,139.0,223.701,192.687,202.673,198.161,245.285,182.722,40.0,169.407,345.393,141.724,240.0,319.706,507.125,170.739,247.713,248.299,327.0,170.739,201.42,128.0,279.001,328.271,253.562,202.0,189.962,245.117,221.203,194.707,162.63,260.769,226.762,203.0,227.754,256.706,213.627,262.743,344.0,323.076,226.373,530.769,196.744,224.0,179.0,207.731,173.752,254.758,392.297,267.71,252.703,164.238,201.432,175.041,307.295,178.0,157.494,188.0,220.0,208.761,252.653,161.241,391.061,234.895,187.414
MER31B,80.0,88.5079,42.0,90.2987,83.3134,93.3269,49.8387,72.7147,81.2776,14.0,67.5926,142.607,51.276,78.0,126.294,197.875,57.2613,94.2868,71.7007,81.0,57.2613,55.5796,61.0,87.9989,99.7286,67.4378,74.0,63.0381,96.8827,75.7967,76.2925,90.3699,74.2312,67.2383,82.0,70.2455,101.294,120.373,86.2573,108.0,91.9236,56.6266,151.231,64.2564,64.0,55.0,72.2685,54.248,77.2424,113.703,88.2899,101.297,64.7624,75.5677,77.9589,93.7053,45.0,50.5058,57.0,70.0,62.2391,69.3474,51.7594,168.939,85.105,73.5857
MER34A1,52.6344,79.3467,63.3338,56.792,43.6903,46.2702,42.1884,90.2399,52.2218,27.7965,27.5589,84.7972,40.7618,46.7495,64.9169,163.724,53.3885,45.8858,59.6206,55.1903,39.8597,41.8786,51.3473,58.5314,105.078,49.1615,42.3726,44.9062,60.155,73.4997,67.4053,52.2522,36.3862,56.3995,44.8899,62.7109,88.0886,54.2764,52.4633,88.3155,66.9945,50.4274,200.177,51.2894,53.6675,51.241,67.6132,43.4783,85.6741,86.3962,34.5268,36.105,39.7922,54.5016,34.2198,77.0562,20.2939,27.8927,48.2565,65.6806,53.1662,47.1206,39.6781,135.898,58.5122,49.2085
MER41G,24.0,18.0,29.0,17.0,12.0,20.0,23.0,22.0,11.0,4.0,9.0,65.0,9.0,13.0,29.0,85.0,8.0,19.0,24.0,41.0,4.0,9.0,15.0,33.0,16.0,20.0,12.0,37.0,21.0,16.0,22.0,15.0,11.0,22.0,53.0,3.0,32.0,25.0,16.0,32.0,16.0,14.0,125.0,14.0,11.0,24.0,15.0,21.0,25.0,58.0,16.0,18.0,11.0,3.0,15.0,19.0,10.0,3.0,14.0,8.0,20.0,20.0,10.0,67.0,51.0,13.0
MER4B,182.274,188.474,97.16,176.002,172.499,141.357,125.674,214.648,179.189,35.0545,136.814,194.366,91.0323,170.386,220.313,255.463,123.817,187.094,195.376,156.561,107.375,198.36,113.341,234.316,203.967,182.775,136.544,241.939,178.381,164.389,171.481,108.733,196.241,165.535,154.949,111.791,151.218,113.876,181.061,188.464,252.133,181.415,278.593,210.968,170.66,140.924,129.28,119.364,152.908,254.51,197.454,186.112,185.407,188.491,128.439,185.701,101.588,147.16,144.557,174.454,154.603,167.63,144.71,251.907,216.477,141.457
MER51D,49.0,64.0,31.0,60.0,51.0,46.0,43.0,62.0,36.0,16.0,34.0,90.0,31.0,60.0,46.0,111.0,44.0,57.0,30.0,159.0,51.0,16.0,31.0,48.0,61.0,52.0,36.0,50.0,78.0,50.0,47.0,43.0,37.0,57.0,65.0,47.0,73.0,87.0,42.0,148.0,118.0,90.0,160.0,52.0,60.0,64.0,27.0,29.0,40.0,166.0,81.0,64.0,52.0,58.0,52.0,66.0,47.0,22.0,80.0,44.0,65.0,103.0,38.0,110.0,62.0,42.0
MER57B2,137.523,159.623,102.692,124.31,129.351,155.14,111.476,148.337,120.396,26.7875,119.483,227.021,71.3758,130.924,180.263,306.468,97.5735,143.687,115.36,138.59,98.9708,139.97,130.159,169.991,176.684,147.187,142.966,164.609,157.687,129.122,174.897,116.783,125.836,112.785,116.087,123.935,196.96,120.385,132.473,208.589,190.822,147.194,588.924,113.687,161.052,113.965,115.301,100.264,158.987,231.123,97.7305,150.802,111.906,129.701,95.3772,186.688,103.454,95.528,106.328,139.04,148.68,123.725,106.585,426.885,161.923,154.001
MER57C2,50.4102,54.7001,59.847,43.0038,49.8953,63.0675,32.869,31.3715,53.3227,5.0,34.2806,101.475,41.5266,43.3319,78.9375,155.337,47.1759,54.016,67.5907,48.2465,27.0386,21.1949,42.5984,85.4139,68.6631,49.6944,38.3349,52.5482,50.0547,36.9708,39.6673,47.6258,40.6528,48.9507,75.4201,37.0084,126.333,42.4773,36.1225,51.3335,55.5685,49.4992,205.669,66.0119,39.1872,37.2162,43.6656,43.9424,80.0503,136.949,60.9572,75.168,25.9045,51.8955,37.038,79.8336,36.0844,27.6727,42.8537,53.3248,50.9958,32.7297,38.1081,187.245,75.6091,33.5927
MER57E1,24.0,15.4735,6.0,21.0,16.1726,28.0,15.0,16.8914,6.74453,10.0,15.0,25.7987,20.0,12.0,24.8651,32.7898,4.271,25.0,14.3091,13.0,14.0,21.0,24.4892,16.4572,25.4097,20.0,4.0,19.6935,22.0,18.8233,15.0693,10.0,21.1082,12.1668,4.86842,14.0,22.6866,17.0,15.0,6.0,34.0,24.0,48.5954,19.5698,42.0878,15.2537,37.0,15.0,17.5573,33.3007,15.7437,22.0,15.0,8.0,21.0,55.0,31.0,11.0,5.39782,14.048,19.3597,11.8981,22.0,39.346,19.0912,10.3652
MER57E3,191.0,76.0,223.0,176.0,178.0,158.0,219.0,168.0,119.0,35.0,170.0,71.0,100.0,182.0,166.0,77.0,115.0,140.0,225.0,101.0,105.0,144.0,146.0,208.0,201.0,170.0,90.0,289.0,98.0,204.0,206.0,141.0,108.0,139.0,85.0,114.0,132.0,66.0,199.0,94.0,288.0,246.0,85.0,151.0,123.0,132.0,93.0,207.0,152.0,168.0,158.0,141.0,135.0,111.0,87.0,150.0,202.0,75.0,128.0,158.0,143.0,143.0,83.0,125.0,169.0,198.0
MER57F,24.0,26.0,12.0,33.0,23.0,32.0,20.0,14.0,25.0,12.0,10.0,52.0,21.0,19.0,30.0,91.0,43.0,39.0,24.0,23.0,7.0,13.0,20.0,12.0,27.0,17.0,5.0,46.0,28.0,16.0,19.0,19.0,15.0,18.0,12.0,25.0,71.0,25.0,18.0,39.0,27.0,27.0,100.0,21.0,33.0,17.0,17.0,11.0,28.0,53.0,18.0,17.0,9.0,29.0,12.0,19.0,10.0,1.0,24.0,14.0,24.0,33.0,15.0,121.0,22.0,13.0
MER65B,2.69775,0.0,0.0,0.0,0.0,4.12181,0.0,0.0,0.0,0.0,0.0,4.38996,0.0,0.0,1.20776,15.8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59652,1.41007,1.35685,1.42435,0.0,0.0,1.39112,0.0,0.0,0.0,0.0,0.0,11.0734,0.0,0.0,0.0,0.0,0.0,28.8157,0.0,0.0,0.0,0.0,0.0,2.8162,0.0,1.40788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6636,2.97146,0.0
MER65C,37.0,62.0,38.0,46.0,48.0,53.0,27.0,41.0,59.0,11.0,32.0,77.0,31.0,42.0,57.0,109.758,32.0,80.0,28.0,28.0,38.0,33.0,36.0,41.0,44.0,38.0,32.0,48.0,55.0,42.0,49.0,36.0,34.0,45.0,34.0,46.0,66.0,36.0,52.0,53.0,50.0,48.0,113.0,49.0,48.0,24.0,60.0,23.0,33.0,73.0,46.0,55.0,46.0,23.0,31.0,71.0,30.0,40.0,26.0,48.0,30.0,45.0,38.0,111.0,36.0,45.0
MER66_I,222.0,109.084,94.0,208.0,228.0,167.0,256.0,145.143,154.0,64.4922,156.0,243.341,122.148,190.186,239.0,449.775,169.0,182.13,195.0,261.0,149.0,178.0,181.0,210.17,200.297,236.0,208.0,250.709,220.0,202.192,238.0,137.345,212.0,177.0,162.156,175.188,311.0,126.119,180.147,186.431,403.0,236.0,540.888,209.188,264.371,153.341,207.0,265.668,244.0,348.324,177.0,200.0,141.498,220.0,150.0,198.0,227.305,129.0,173.0,262.198,239.0,211.0,132.502,401.187,247.26,204.0
MER67D,19.3052,11.9312,6.0,23.2994,9.1396,12.6825,15.0,8.0,2.0,4.0,3.0,53.2394,8.18168,7.0,15.6643,92.1045,3.06513,33.0,4.08893,13.4031,15.7268,3.0,4.0,15.0,33.0,15.2941,8.0,14.3513,15.0,20.0,29.8071,5.33616,6.44813,10.0,5.0,8.0,44.9943,5.0,20.0,11.9408,17.1623,14.2271,95.7751,26.3241,20.2697,10.2251,5.25983,9.0,26.8735,11.2639,31.0,33.4282,17.5006,9.43809,2.0,8.11327,9.0,10.0,1.0,36.0,8.32603,4.05686,9.0,57.4205,27.7017,15.5009
MER68_I,26.0,21.0,13.0,27.0,14.0,13.0,20.0,17.0,18.0,7.0,24.0,19.0,11.0,17.0,33.0,27.0,11.0,24.0,17.0,20.0,10.0,31.0,27.0,18.0,20.0,25.0,14.0,7.0,21.0,19.0,23.0,14.0,20.0,11.0,10.0,16.0,20.0,18.0,18.0,11.0,18.0,15.0,39.0,12.0,41.0,24.0,17.0,16.0,23.0,48.0,23.0,29.0,12.0,26.0,20.0,46.0,10.0,21.0,3.0,14.0,31.0,9.0,31.0,16.0,14.0,22.0
MER70B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46039,0.0,0.0,0.0,0.0,0.0,25.4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13821,0.0,0.0
MER70C,7.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,0.0,3.0,7.0,4.0,5.0,6.0,15.0,3.0,5.0,1.0,3.0,10.0,3.0,3.0,3.0,6.0,4.0,12.0,2.0,5.0,3.0,1.0,3.0,3.0,8.0,4.0,5.0,10.0,0.0,4.0,4.0,1.0,4.0,28.0,5.0,2.0,2.0,2.0,3.0,1.0,9.0,9.0,5.0,2.0,4.0,7.0,7.0,0.0,0.0,1.0,4.0,4.0,2.0,10.0,9.0,4.0,3.0
MER73,20.0,54.0,11.0,30.0,28.0,27.0,28.0,24.0,13.0,3.0,28.0,36.0,12.0,22.0,36.0,60.0,19.0,31.0,34.0,22.0,11.0,8.0,11.0,17.0,30.0,15.0,26.0,30.0,25.0,19.0,29.0,18.0,23.0,41.0,25.0,20.0,44.0,20.0,26.0,31.2062,18.0,18.0,70.0,18.0,17.0,15.0,14.0,19.0,22.0,37.0,23.0,11.0,29.0,15.0,13.0,19.0,12.0,19.0,13.0,32.0,7.0,28.0,15.0,53.0,24.0,17.0
MER76,12.0,4.0,7.0,5.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,17.0,0.0,6.0,10.0,34.0,8.0,4.0,3.0,12.0,1.0,7.0,4.0,0.0,6.0,3.0,2.0,2.0,3.0,6.0,1.0,3.0,2.0,8.0,7.0,4.0,9.0,5.0,1.0,22.0,4.0,4.0,33.0,3.0,3.0,6.0,5.0,6.0,3.0,27.0,3.0,7.0,1.0,4.0,8.0,8.0,0.0,1.0,2.0,0.0,0.0,5.0,6.0,15.0,8.0,0.0
MER76-int,7.0,11.0,7.0,4.0,4.0,13.0,3.0,8.0,10.0,2.0,2.0,7.0,4.0,4.0,13.0,9.0,2.0,10.0,8.0,7.0,3.0,0.0,10.0,2.0,4.0,9.0,5.0,6.0,6.0,7.0,2.0,6.0,2.0,0.0,2.0,3.0,1.0,5.0,4.0,9.0,7.0,6.0,2.0,3.0,9.0,6.0,2.0,2.0,6.0,12.0,13.0,11.0,7.0,8.0,5.0,2.0,5.0,4.0,9.0,8.0,3.0,5.0,2.0,17.0,4.0,0.0
MER83,268.483,214.447,212.862,242.584,262.762,192.591,213.244,173.529,211.343,60.4607,179.6,310.472,181.295,214.169,370.183,442.206,170.918,251.111,265.614,305.018,192.127,151.941,165.457,293.826,264.393,235.796,251.486,242.439,315.222,200.945,244.52,163.015,151.665,227.333,285.306,177.015,242.914,169.004,225.515,333.87,510.877,565.411,543.579,189.162,286.917,188.59,153.144,214.504,188.697,344.374,212.929,262.853,242.69,187.573,167.901,212.979,173.678,106.939,168.475,270.248,219.93,238.074,148.944,346.357,253.578,194.56
MER88,15.0,19.0,8.0,16.0,17.0,20.0,20.0,14.0,22.0,8.0,14.0,16.0,13.0,11.0,12.0,12.0,9.0,18.0,8.0,11.0,13.0,18.0,19.0,16.0,21.0,35.0,35.0,12.0,20.0,13.0,17.0,19.0,17.0,10.0,8.0,19.0,21.0,5.0,16.0,22.0,42.0,14.0,18.0,25.0,30.0,12.0,10.0,22.0,20.0,17.0,7.0,22.0,19.0,21.0,6.0,9.0,20.0,18.0,18.0,31.0,16.0,8.0,10.0,9.0,12.0,23.0
MER89I,1.0,14.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,2.0,10.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,4.0,52.0,1.0,33.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,22.0,6.0,0.0
MER92A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MER92B,12.0,10.0,15.0,12.0,12.0,5.0,11.0,12.0,13.0,2.0,10.0,25.0,7.0,5.0,12.0,35.0,7.0,15.0,12.0,23.0,9.0,11.0,8.0,8.0,14.0,11.0,14.0,7.0,20.0,12.0,19.0,9.0,5.0,11.0,8.0,8.0,12.0,21.0,15.0,25.0,4.0,15.0,57.0,9.0,3.0,11.0,14.0,7.0,20.0,28.0,7.0,13.0,12.0,8.0,11.0,9.0,4.0,3.0,3.0,15.0,6.0,14.0,4.0,37.0,23.0,8.0
MER9B,206.783,121.359,117.382,158.796,183.97,112.793,152.13,168.42,228.465,31.3936,145.942,121.291,135.951,159.696,279.468,182.716,125.774,85.2145,104.559,135.841,142.784,161.285,193.615,149.498,229.967,179.932,164.5,143.201,166.945,147.821,130.405,107.077,140.935,107.848,105.048,164.801,140.533,90.6447,168.941,143.566,220.467,240.603,264.329,157.577,162.996,128.931,162.544,107.743,243.563,201.772,181.508,152.235,182.701,150.743,79.8086,164.494,122.748,129.268,147.516,192.554,162.506,106.885,145.699,161.368,155.899,203.927
MIRb,8.15939,31.1354,0.0,0.0,6.09477,18.7222,0.0,10.9667,7.02642,7.16359,2.95773,91.4155,4.17571,4.61202,6.63e-6,116.394,3.83399,69.0906,4.43714,4.68223,10.3074,0.0,2.84357,10.3557,10.7704,3.80958,8.23995,5.98395,27.9209,3.69446,14.462,0.0,4.01671,10.0585,6.98754,4.59143,10.1691,41.0238,0.0,18.7711,2.14e-8,6.68969,136.16,17.4822,19.5868,4.48347,0.0,0.0,11.5302,11.3956,0.0,16.48,5.32351,0.0,0.0,1.87e-8,3.48771,0.0,6.7821,4.65521,12.247,15.4518,15.6486,61.8525,6.10375,0.0
MLT1E1,69.7514,99.4096,38.6157,75.5079,103.445,94.2893,66.2036,86.1887,57.9687,26.2912,72.8876,72.3757,57.708,58.3214,109.289,84.7925,52.7461,128.259,74.168,107.694,74.4044,46.8822,71.5063,80.3599,186.161,79.4698,46.6759,71.3239,92.4736,72.2575,90.3121,70.1477,46.3536,39.3753,56.3128,35.8574,53.8714,63.0953,113.997,72.7762,77.8254,78.1233,112.889,78.187,107.819,79.5444,54.5644,48.5222,101.238,124.844,64.4548,91.3706,121.189,59.8735,42.5577,114.542,51.0602,42.7461,57.8791,106.171,54.7808,84.6236,61.487,121.11,48.4212,89.8057
MLT1G,0.0,0.0,1.08229,3.59286,3.41168,1.09998,3.88565,1.13853,2.37379,0.0,0.0,5.20798,0.0,0.0,1.15843,4.26138,1.11358,0.0,1.16547,0.0,0.0,2.237,0.0,0.0,0.0,0.0,0.0,0.0,1.06873,0.0,1.20472,1.09402,0.0,6.80267,0.0,0.0,2.20543,0.0,0.0,0.0,0.0,0.0,7.99296,2.48786,6.37749,0.0,4.39828,0.0,3.25243,6.4842,4.31561,0.0,0.0,0.0,1.09166,1.19084,1.26486,0.0,0.0,0.0,1.11491,0.0,0.0,2.05229,0.0,0.0
MLT1G1,4.62985,0.0,2.13137,3.08856,4.33293,7.48187,9.30476,3.2696,4.29527,0.0,3.16205,30.3891,0.0,4.28231,10.7673,43.2285,1.04173,5.10399,2.09586,2.03547,3.0,0.0,1.05367,4.33324,5.56934,6.88188,5.49465,8.61203,5.19803,0.0,4.25467,2.11317,3.09701,2.36356,1.02021,1.07363,12.5169,2.15718,6.11609,5.21502,6.32989,6.15312,53.7603,7.78842,2.06983,1.034,4.27563,3.59676,4.25716,9.38281,5.17675,5.08125,3.31203,5.27145,1.03067,3.22129,0.0,2.19424,1.04138,3.1788,2.14898,2.06527,3.11975,25.1297,11.7726,1.02187
MLT1J-int,1.0,3.0,4.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,0.0,1.0,10.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,8.0,1.0,4.0,0.0,8.0,2.0,0.0
MLT1J2,17.6794,5.46315,1.17686,5.0,11.2915,5.0,2.0,3.71743,15.4149,0.0,0.0,32.3254,3.42526,8.56368,17.3299,48.3894,6.63313,8.15999,0.0,12.0,10.0,1.0,4.0,3.0,4.53338,4.30304,8.0,11.4646,17.5528,5.21522,4.28304,8.0,9.30757,13.0,8.59366,6.0,20.0,8.0,4.27807,10.0,10.0,10.0,27.958,6.0,4.0,2.71376,1.34457,9.0,6.0,20.8199,10.0,2.0,1.0,9.88552,2.56084,3.1666,0.0,5.0,0.0,9.66097,19.0,1.0,6.56399,23.4866,18.6416,1.56311
MLT1K,19.0,25.0,15.0,14.0,15.0,13.0,11.0,17.0,37.0,1.0,17.0,31.0,8.0,15.0,27.0,17.0,17.0,22.0,11.0,26.0,15.0,25.0,22.0,8.0,18.0,21.0,28.0,17.0,29.0,12.0,15.0,16.0,19.0,6.0,12.0,16.0,16.0,16.0,14.0,27.0,25.0,14.0,20.0,12.0,13.0,19.0,33.0,24.0,23.0,30.0,21.0,20.0,30.0,25.0,12.0,12.0,19.0,4.0,23.0,28.0,23.0,12.0,9.0,19.0,10.0,23.0
MLT1L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
MLT1N2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLT2B2,232.47,271.329,131.496,237.514,270.223,217.819,247.117,224.89,189.672,59.0021,173.307,367.406,143.812,156.66,382.334,528.258,164.298,277.82,342.683,302.6,134.408,152.703,173.697,329.459,256.01,233.805,199.619,241.23,232.354,176.451,207.809,183.162,225.221,255.564,201.998,202.569,291.68,198.612,216.325,305.714,301.856,189.945,468.496,239.737,268.972,158.454,172.519,167.231,215.386,355.46,146.919,252.292,205.346,209.767,156.533,259.081,137.541,169.294,182.776,279.9,212.844,223.08,166.595,404.666,259.487,180.87
MLT2B3,60.0,72.0,32.0,42.0,36.0,40.0,46.0,39.0,43.0,20.0,43.0,130.0,39.0,37.0,53.0,73.0,28.0,41.0,52.0,38.0,48.0,38.0,28.0,58.0,102.0,47.0,48.0,61.0,45.0,56.0,57.0,23.0,54.0,53.0,35.0,33.0,51.0,25.0,56.0,92.0,82.0,48.0,108.0,44.0,94.0,37.0,52.0,31.0,43.0,71.0,53.0,53.0,38.0,53.0,31.0,90.0,29.0,32.0,50.0,52.0,47.0,62.0,34.0,80.0,85.0,33.0
