TE,V888,V108,V2089,V1279,V1090,V777,N85,V839,V1565,V637,V1505,V1834,V67,V1441,V1920,V1857,V630,V456,N84,N60,V1394,V1048,V18,N83,V538,V1742,V1884,V1297,V125,V1921,V1776,V1860,V940,N82,V148,V1456,V2092,V714,V1337,V553,V406,V1788,V2133,V1874,V221,N58,V1591,V2110,V574,V716,N70,V1321,V1800,V806,V513,V1592,V1528,V1823,V344,V1708,V359,V712,V883,V655,V1699,V624
LTR7C,365.762,252.609,349.635,268.111,235.443,255.252,246.868,266.12,430.184,40.0,265.355,324.651,255.542,294.528,398.491,516.607,255.669,280.47,323.363,337.592,281.164,263.269,309.571,289.497,293.102,301.1,214.243,267.485,368.002,234.601,234.126,215.266,228.292,204.832,283.617,362.416,299.298,214.189,261.369,439.151,305.098,253.0,486.06,298.62,209.0,266.902,217.419,239.256,266.0,444.536,342.122,395.364,375.727,234.658,297.935,251.557,241.15,136.0,219.565,270.535,332.932,278.725,275.375,449.71,332.914,396.173
LTR7Y,3003.11,2241.26,1856.56,2156.02,1897.98,1772.22,1742.24,1961.47,1918.34,510.733,1232.88,3223.24,1634.1,1381.5,3887.51,4289.39,1659.38,2111.17,2353.14,3580.62,1432.71,1696.5,1319.54,2632.58,2587.9,2442.57,2436.13,1945.99,2948.61,1722.55,1625.52,1405.63,2119.76,1769.18,2940.39,1383.46,2312.49,1410.9,1868.29,4533.12,2820.56,1515.45,4136.43,1632.45,1718.5,2402.63,2383.8,1631.48,1945.65,3092.3,2463.32,2873.98,2731.8,1910.77,1553.87,2013.32,1373.49,1295.65,1728.54,2266.31,2311.97,2032.28,1931.8,2830.92,2588.56,1902.79
LTR80B,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
LTR81AB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
LTR82A,1.0,1.0,2.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,6.0,7.0,4.0,0.0,5.0,2.0,0.0,2.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,0.0,6.0,3.0,2.0,4.0,0.0,2.0,1.0,5.0,0.0,1.0,2.0,6.0,2.0,9.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0
LTR82B,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
LTR85a,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,4.0,4.0,5.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0
LTR87,0.0,8.0,4.0,2.0,6.0,1.0,1.0,3.0,2.0,0.0,1.0,6.0,2.0,0.0,5.0,4.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,2.0,4.0,1.0,0.0,4.0,6.0,1.0,7.0,0.0,4.0,2.0,6.0,6.0,4.0,1.0,5.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0,4.0,10.0,13.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,2.0,1.0,1.0
MER21,64.3934,57.1631,44.1845,64.389,72.4474,74.1829,24.1321,42.2842,65.5021,8.0,56.4183,54.2011,50.3621,64.2389,79.5717,61.5235,47.292,95.0257,59.5161,65.5089,42.1628,72.463,45.3764,60.4801,65.2282,74.2906,52.1799,47.338,82.4245,59.6103,49.5375,30.1842,61.5742,31.1239,54.2328,40.178,35.2899,45.308,61.4489,67.318,88.3303,62.3429,32.3295,99.6455,79.5367,50.0963,34.291,42.2545,75.3197,101.762,57.3701,104.588,100.507,67.3605,38.1944,92.5244,40.0803,41.3869,46.1908,60.1543,75.3912,50.0867,43.2592,53.2141,66.2717,55.1982
MER21B,712.095,655.384,642.744,647.401,581.689,467.64,642.644,602.555,656.212,156.68,510.723,616.064,374.999,503.391,773.954,692.653,507.626,612.973,803.733,703.484,425.162,568.697,427.537,815.492,784.303,625.371,588.085,610.075,676.689,579.379,600.636,493.321,452.139,590.428,736.569,530.877,450.119,479.862,714.558,754.471,892.231,662.753,638.029,651.563,649.106,457.867,542.48,497.615,573.541,884.48,588.514,658.847,561.002,592.276,434.018,696.348,442.678,385.976,573.724,641.559,531.545,544.335,424.669,704.889,663.131,605.959
MER34-int,32.0,46.0,23.0,22.0,12.0,14.0,24.0,20.0,16.0,3.0,21.0,37.0,19.0,21.0,35.0,62.0,20.0,31.0,34.0,51.0,24.0,19.0,23.0,41.0,34.0,24.0,17.0,30.0,39.0,25.0,31.0,24.0,27.0,23.0,29.0,21.0,49.0,21.0,33.0,42.0,28.0,11.0,84.0,19.0,30.0,26.0,14.0,19.0,26.0,28.0,35.0,20.0,30.0,30.0,20.0,21.0,10.0,13.0,26.0,29.0,13.0,31.0,32.0,59.0,28.0,18.0
MER34A1,52.6344,79.3467,63.3338,56.792,43.6903,46.2702,42.1884,90.2399,52.2218,27.7965,27.5589,84.7972,40.7618,46.7495,64.9169,163.724,53.3885,45.8858,59.6206,55.1903,39.8597,41.8786,51.3473,58.5314,105.078,49.1615,42.3726,44.9062,60.155,73.4997,67.4053,52.2522,36.3862,56.3995,44.8899,62.7109,88.0886,54.2764,52.4633,88.3155,66.9945,50.4274,200.177,51.2894,53.6675,51.241,67.6132,43.4783,85.6741,86.3962,34.5268,36.105,39.7922,54.5016,34.2198,77.0562,20.2939,27.8927,48.2565,65.6806,53.1662,47.1206,39.6781,135.898,58.5122,49.2085
MER41G,24.0,18.0,29.0,17.0,12.0,20.0,23.0,22.0,11.0,4.0,9.0,65.0,9.0,13.0,29.0,85.0,8.0,19.0,24.0,41.0,4.0,9.0,15.0,33.0,16.0,20.0,12.0,37.0,21.0,16.0,22.0,15.0,11.0,22.0,53.0,3.0,32.0,25.0,16.0,32.0,16.0,14.0,125.0,14.0,11.0,24.0,15.0,21.0,25.0,58.0,16.0,18.0,11.0,3.0,15.0,19.0,10.0,3.0,14.0,8.0,20.0,20.0,10.0,67.0,51.0,13.0
MER48,95.0,120.0,75.0,90.0,112.0,59.0,107.0,74.0,104.0,12.0,48.0,144.0,100.0,80.0,158.0,201.0,59.0,133.0,110.0,151.0,80.0,66.0,75.0,122.0,77.0,144.0,98.0,118.0,142.0,65.0,75.0,77.0,78.0,102.0,101.0,58.0,101.0,52.0,94.0,164.0,160.0,69.0,184.0,81.0,123.0,71.0,71.0,95.0,83.0,142.0,104.0,143.0,163.0,89.0,76.0,115.0,45.0,54.0,83.0,89.0,138.0,143.0,69.0,118.0,97.0,63.0
MER49,609.996,491.015,450.151,598.04,525.196,584.611,405.507,479.093,606.336,87.0162,409.192,648.74,432.901,558.761,562.864,740.274,485.399,604.54,487.645,669.614,433.609,393.177,445.268,661.494,609.914,469.593,469.921,562.799,670.03,517.95,492.062,448.278,464.4,452.801,589.365,517.67,527.413,611.932,621.731,694.474,584.489,508.829,999.923,664.589,519.284,486.583,408.437,360.458,581.855,1120.47,673.218,603.11,538.726,582.973,490.567,649.848,377.02,275.062,534.948,658.836,517.747,612.154,377.147,893.329,536.422,534.222
MER50C,18.1808,12.3654,12.1795,5.02577,6.0975,6.0851,9.13687,7.06354,17.0678,1.01472,11.023,28.3828,6.02505,8.12758,23.4377,25.1933,9.09008,25.4616,6.08898,17.4254,8.01736,13.0,4.03554,11.1535,17.1174,8.06903,14.1564,12.1431,17.1608,8.08119,9.05353,5.03582,17.039,13.0775,16.0525,12.0544,27.2425,3.07851,4.03715,41.5074,25.0333,7.0,32.2461,4.01588,9.32912,11.2591,16.1045,14.3398,14.0992,23.9055,2.02372,9.10549,15.7136,21.1951,8.23262,12.2931,5.0,11.0,6.05277,7.19758,15.0828,15.3547,8.01698,20.3341,20.2233,9.01821
MER51A,1063.74,966.192,761.47,882.085,910.805,796.228,760.268,1002.77,890.939,222.935,759.114,1193.41,672.075,871.861,1179.35,1402.83,784.222,1001.46,872.242,1218.04,807.48,781.521,649.939,1074.34,1110.57,963.585,937.872,992.734,1086.17,826.279,867.326,758.0,826.102,756.844,991.007,835.267,835.737,836.156,989.838,1522.47,1348.93,940.863,1492.13,880.136,898.485,831.778,816.4,673.64,875.656,1756.25,905.849,1032.44,977.079,905.31,797.582,1071.25,653.663,604.872,841.294,951.974,820.365,969.688,756.298,1404.63,1006.08,924.359
MER51D,49.0,64.0,31.0,60.0,51.0,46.0,43.0,62.0,36.0,16.0,34.0,90.0,31.0,60.0,46.0,111.0,44.0,57.0,30.0,159.0,51.0,16.0,31.0,48.0,61.0,52.0,36.0,50.0,78.0,50.0,47.0,43.0,37.0,57.0,65.0,47.0,73.0,87.0,42.0,148.0,118.0,90.0,160.0,52.0,60.0,64.0,27.0,29.0,40.0,166.0,81.0,64.0,52.0,58.0,52.0,66.0,47.0,22.0,80.0,44.0,65.0,103.0,38.0,110.0,62.0,42.0
MER52D,626.301,541.495,480.295,513.832,448.927,389.802,400.05,472.311,409.152,121.976,303.97,701.69,429.3,365.608,818.568,790.851,332.698,574.156,544.212,699.53,329.335,371.117,417.636,579.86,585.898,634.737,543.635,463.171,717.953,463.33,459.179,501.421,395.337,336.519,648.842,337.909,515.553,374.82,503.326,1168.43,618.065,432.922,767.753,426.723,553.124,491.018,452.086,458.87,354.696,692.797,521.34,740.332,668.312,515.746,346.253,482.882,316.986,354.707,417.457,519.482,586.652,392.632,382.258,525.436,791.782,353.936
MER54A,170.121,179.248,128.753,129.757,147.837,128.181,119.595,124.218,101.667,33.899,106.751,138.803,90.4641,108.375,141.475,179.127,98.7724,161.579,190.37,172.926,90.4093,103.801,82.9829,133.211,153.045,143.536,117.312,113.845,148.116,101.215,133.403,142.871,101.8,107.054,129.808,121.319,115.642,112.111,165.004,178.967,125.877,133.226,158.567,133.101,99.7239,118.05,126.593,106.69,162.59,183.692,116.43,150.848,134.648,114.948,112.468,117.254,87.6903,59.5264,111.863,166.275,143.323,98.8224,84.2865,179.296,146.219,127.467
MER57E1,24.0,15.4735,6.0,21.0,16.1726,28.0,15.0,16.8914,6.74453,10.0,15.0,25.7987,20.0,12.0,24.8651,32.7898,4.271,25.0,14.3091,13.0,14.0,21.0,24.4892,16.4572,25.4097,20.0,4.0,19.6935,22.0,18.8233,15.0693,10.0,21.1082,12.1668,4.86842,14.0,22.6866,17.0,15.0,6.0,34.0,24.0,48.5954,19.5698,42.0878,15.2537,37.0,15.0,17.5573,33.3007,15.7437,22.0,15.0,8.0,21.0,55.0,31.0,11.0,5.39782,14.048,19.3597,11.8981,22.0,39.346,19.0912,10.3652
MER57E2,0.0,3.52646,0.0,0.0,1.82743,0.0,0.0,2.10863,4.25547,0.0,0.0,3.20133,0.0,0.0,5.13488,3.21025,2.729,0.0,3.69095,0.0,0.0,0.0,2.51081,1.54282,2.59034,0.0,0.0,3.30653,0.0,5.17665,2.93068,0.0,1.8918,1.83316,2.13158,0.0,4.31339,0.0,0.0,0.0,0.0,0.0,7.40462,1.43017,3.91218,1.74631,0.0,0.0,2.44274,1.6993,2.25635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60218,2.95199,2.64027,11.1019,0.0,1.65401,1.90882,3.63484
MER65D,43.0,66.0,13.0,42.0,54.0,66.0,30.0,65.0,42.0,14.0,40.0,48.0,35.0,36.0,70.0,77.0,30.0,107.0,40.0,79.0,34.0,32.0,47.0,63.0,50.0,38.0,28.0,30.0,49.0,66.0,44.0,47.0,42.0,38.0,33.0,34.0,43.0,33.0,48.0,48.0,38.0,16.0,85.0,76.0,54.0,58.0,21.0,37.0,51.0,108.0,73.0,77.0,40.0,42.0,27.0,80.0,38.0,25.0,17.0,63.0,31.0,78.0,41.0,81.0,38.0,40.0
MER66_I,222.0,109.084,94.0,208.0,228.0,167.0,256.0,145.143,154.0,64.4922,156.0,243.341,122.148,190.186,239.0,449.775,169.0,182.13,195.0,261.0,149.0,178.0,181.0,210.17,200.297,236.0,208.0,250.709,220.0,202.192,238.0,137.345,212.0,177.0,162.156,175.188,311.0,126.119,180.147,186.431,403.0,236.0,540.888,209.188,264.371,153.341,207.0,265.668,244.0,348.324,177.0,200.0,141.498,220.0,150.0,198.0,227.305,129.0,173.0,262.198,239.0,211.0,132.502,401.187,247.26,204.0
MER68A,473.747,381.68,371.49,382.231,406.687,342.018,339.373,414.427,442.935,55.523,451.601,240.916,316.21,488.561,400.025,238.333,272.722,466.745,390.5,436.638,433.076,377.036,389.815,451.717,517.66,454.737,329.019,319.565,335.989,327.951,379.166,271.622,342.928,369.435,327.222,463.126,274.454,285.913,390.321,426.675,518.148,448.587,201.693,403.719,483.713,377.323,309.595,334.134,464.984,559.297,405.013,442.935,409.784,437.657,308.585,458.261,397.552,271.913,354.509,471.735,402.151,265.916,324.535,378.631,366.942,406.461
MER68_I,26.0,21.0,13.0,27.0,14.0,13.0,20.0,17.0,18.0,7.0,24.0,19.0,11.0,17.0,33.0,27.0,11.0,24.0,17.0,20.0,10.0,31.0,27.0,18.0,20.0,25.0,14.0,7.0,21.0,19.0,23.0,14.0,20.0,11.0,10.0,16.0,20.0,18.0,18.0,11.0,18.0,15.0,39.0,12.0,41.0,24.0,17.0,16.0,23.0,48.0,23.0,29.0,12.0,26.0,20.0,46.0,10.0,21.0,3.0,14.0,31.0,9.0,31.0,16.0,14.0,22.0
MER70A,70.0,90.0,36.0,55.0,73.0,43.0,33.0,58.0,41.0,15.0,43.0,56.0,65.0,81.0,44.0,93.2838,43.0,61.0,46.0,75.0,47.0,41.0,60.0,42.0,40.0,49.0,38.0,58.0,85.0,47.0,30.0,46.0,44.0,40.0,69.0,46.0,52.5396,34.0,53.0,102.0,58.0,72.0,96.5963,32.0,38.0,61.0,59.0,44.0,51.0,78.0,66.5208,77.0,69.0,41.0,44.0,55.0,35.0,18.0,52.0,58.0,58.0,58.0,25.0,58.8618,80.0,57.0
MER70C,7.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,0.0,3.0,7.0,4.0,5.0,6.0,15.0,3.0,5.0,1.0,3.0,10.0,3.0,3.0,3.0,6.0,4.0,12.0,2.0,5.0,3.0,1.0,3.0,3.0,8.0,4.0,5.0,10.0,0.0,4.0,4.0,1.0,4.0,28.0,5.0,2.0,2.0,2.0,3.0,1.0,9.0,9.0,5.0,2.0,4.0,7.0,7.0,0.0,0.0,1.0,4.0,4.0,2.0,10.0,9.0,4.0,3.0
MER74C,5.07383,7.0,2.0,16.0,3.0,9.0,3.13961,4.0,5.0,1.0,1.0,23.0,16.9543,11.0,21.233,23.1465,2.0,19.0,4.0,11.0,3.0,5.0,3.0,8.0,8.0,4.10109,3.0,14.2771,12.0,8.0,10.0,15.9687,12.0,4.0,9.0,8.0,11.0,10.0,9.0,17.2286,6.0,5.0,42.0,5.12093,5.0,4.15374,2.0,4.16159,4.0,24.0,10.0,15.0,20.0,5.0,6.0,5.0,2.0,4.0,4.0,9.0,13.0,5.0,5.11809,27.0,9.11272,7.0
MER76-int,7.0,11.0,7.0,4.0,4.0,13.0,3.0,8.0,10.0,2.0,2.0,7.0,4.0,4.0,13.0,9.0,2.0,10.0,8.0,7.0,3.0,0.0,10.0,2.0,4.0,9.0,5.0,6.0,6.0,7.0,2.0,6.0,2.0,0.0,2.0,3.0,1.0,5.0,4.0,9.0,7.0,6.0,2.0,3.0,9.0,6.0,2.0,2.0,6.0,12.0,13.0,11.0,7.0,8.0,5.0,2.0,5.0,4.0,9.0,8.0,3.0,5.0,2.0,17.0,4.0,0.0
MER83,268.483,214.447,212.862,242.584,262.762,192.591,213.244,173.529,211.343,60.4607,179.6,310.472,181.295,214.169,370.183,442.206,170.918,251.111,265.614,305.018,192.127,151.941,165.457,293.826,264.393,235.796,251.486,242.439,315.222,200.945,244.52,163.015,151.665,227.333,285.306,177.015,242.914,169.004,225.515,333.87,510.877,565.411,543.579,189.162,286.917,188.59,153.144,214.504,188.697,344.374,212.929,262.853,242.69,187.573,167.901,212.979,173.678,106.939,168.475,270.248,219.93,238.074,148.944,346.357,253.578,194.56
MER83AI,47.0,47.0,55.3057,39.0,40.0,46.0,45.0,62.2322,81.0,17.0,35.0,89.2492,46.0,55.0,73.0,127.0,41.0,52.0,59.0,65.0,32.0,31.0,27.0,57.0,53.0,51.0,30.0,49.0,53.0,56.0,64.0,21.0,35.0,33.0,40.0,35.0,60.0,28.0,38.0,48.0,44.0,33.0,111.0,50.0,57.0,54.0,50.0,46.0,40.0,121.0,87.0,64.0,36.0,70.0,71.0,61.0,48.0,34.0,37.0,51.0,30.0,56.0,30.0,95.0,41.0,58.0
MER88,15.0,19.0,8.0,16.0,17.0,20.0,20.0,14.0,22.0,8.0,14.0,16.0,13.0,11.0,12.0,12.0,9.0,18.0,8.0,11.0,13.0,18.0,19.0,16.0,21.0,35.0,35.0,12.0,20.0,13.0,17.0,19.0,17.0,10.0,8.0,19.0,21.0,5.0,16.0,22.0,42.0,14.0,18.0,25.0,30.0,12.0,10.0,22.0,20.0,17.0,7.0,22.0,19.0,21.0,6.0,9.0,20.0,18.0,18.0,31.0,16.0,8.0,10.0,9.0,12.0,23.0
MER89I,1.0,14.0,1.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,2.0,10.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,4.0,52.0,1.0,33.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,22.0,6.0,0.0
MER90,18.7715,31.7776,26.9263,27.9987,22.8579,14.9942,3.77733,15.4799,22.8437,1.27209,12.8164,18.6565,14.9855,15.2222,26.6109,9.11159,11.6637,25.7591,22.4274,18.2268,16.1655,15.5946,16.8918,36.3048,17.9857,23.5666,15.3021,13.8013,24.201,24.7653,21.9632,14.2931,16.7894,13.1762,23.3454,10.3168,17.164,18.393,16.0644,31.6235,17.5409,23.3919,16.0508,23.9902,19.9923,22.8875,15.4413,11.1894,27.8613,40.8625,19.7378,31.4461,16.1209,25.9265,15.5885,30.5799,13.7895,14.9646,39.7422,40.1528,13.6283,35.7275,21.5245,19.2484,13.2349,16.539
MER92A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MER92B,12.0,10.0,15.0,12.0,12.0,5.0,11.0,12.0,13.0,2.0,10.0,25.0,7.0,5.0,12.0,35.0,7.0,15.0,12.0,23.0,9.0,11.0,8.0,8.0,14.0,11.0,14.0,7.0,20.0,12.0,19.0,9.0,5.0,11.0,8.0,8.0,12.0,21.0,15.0,25.0,4.0,15.0,57.0,9.0,3.0,11.0,14.0,7.0,20.0,28.0,7.0,13.0,12.0,8.0,11.0,9.0,4.0,3.0,3.0,15.0,6.0,14.0,4.0,37.0,23.0,8.0
MIR,531.022,552.238,438.798,534.798,654.445,426.936,469.79,598.171,534.811,119.287,517.647,526.021,355.759,528.956,587.707,508.663,499.256,568.169,563.856,547.485,459.059,519.616,512.058,614.928,651.762,491.789,531.253,604.888,610.415,450.737,478.087,397.255,444.963,514.507,382.577,771.522,319.913,438.248,550.486,545.814,802.081,555.098,516.021,553.718,613.13,439.423,535.144,440.347,841.082,758.63,513.437,542.306,495.856,552.105,419.175,696.659,545.886,320.892,429.456,570.732,560.359,477.1,435.546,558.399,469.153,643.53
MIRc,440.607,385.573,463.998,382.081,383.971,351.557,337.006,399.544,428.611,100.428,405.209,334.282,271.421,342.106,481.18,270.772,403.183,366.669,528.692,463.541,329.838,363.079,372.055,487.351,452.188,422.864,411.468,358.508,400.199,358.363,337.446,303.462,381.587,326.75,419.252,381.236,264.397,323.979,443.224,526.509,546.611,404.545,303.741,370.834,385.357,336.26,435.4,323.599,499.642,588.488,334.627,354.319,495.086,397.13,361.413,377.118,321.599,297.916,390.87,405.677,436.811,341.852,266.026,417.708,421.159,425.404
MLT1E1A,123.101,167.18,82.0989,108.531,135.337,130.133,76.3171,134.119,121.798,26.1718,95.7138,119.192,82.5389,141.594,202.266,184.409,108.792,184.972,109.449,179.737,91.318,99.2285,79.9342,144.481,174.265,107.534,158.796,154.521,171.166,123.393,100.018,80.6884,63.9278,90.1568,114.895,101.672,123.37,90.3682,121.114,166.933,210.088,139.534,232.16,130.096,131.365,93.4478,107.206,115.888,163.919,218.371,111.202,153.739,159.792,74.1578,89.8818,155.293,108.12,63.87,140.406,134.613,83.4332,102.485,70.1215,288.704,99.6089,126.962
MLT1F1,168.042,171.124,78.9209,165.71,200.177,116.974,162.951,134.125,138.77,18.1091,77.6486,181.189,164.175,137.06,233.796,206.167,89.9497,266.901,160.888,262.335,95.0767,72.289,130.434,190.737,192.995,175.056,143.788,208.804,182.272,158.879,127.482,104.439,115.49,96.6802,108.808,84.7855,152.215,98.2222,180.335,330.413,262.254,107.047,174.837,190.631,163.22,129.622,118.469,115.955,124.508,271.261,173.024,263.119,229.374,140.894,100.53,318.032,121.887,91.7777,169.584,214.996,143.636,151.628,112.889,180.604,158.32,141.81
MLT1F2,36.0,29.0,30.0,31.0,14.0,27.0,17.0,18.0,27.0,3.0,12.0,53.0,17.0,25.0,28.0,63.5441,24.0,17.0,25.0,42.0,22.0,29.0,29.0,26.0,16.0,23.0,5.0,22.0,33.7543,14.0,29.0,22.0,15.0,18.0,29.0,18.0,42.0,34.0,36.0,41.0,26.0,25.0,75.3034,19.0,31.0,28.0,17.0,14.5231,28.0,57.0,12.0,25.0,35.0,26.0,21.0,31.0,13.0,10.0,33.0,30.0,31.0,39.0,13.0,55.506,33.0,22.0
MLT1J2,17.6794,5.46315,1.17686,5.0,11.2915,5.0,2.0,3.71743,15.4149,0.0,0.0,32.3254,3.42526,8.56368,17.3299,48.3894,6.63313,8.15999,0.0,12.0,10.0,1.0,4.0,3.0,4.53338,4.30304,8.0,11.4646,17.5528,5.21522,4.28304,8.0,9.30757,13.0,8.59366,6.0,20.0,8.0,4.27807,10.0,10.0,10.0,27.958,6.0,4.0,2.71376,1.34457,9.0,6.0,20.8199,10.0,2.0,1.0,9.88552,2.56084,3.1666,0.0,5.0,0.0,9.66097,19.0,1.0,6.56399,23.4866,18.6416,1.56311
MLT1K,19.0,25.0,15.0,14.0,15.0,13.0,11.0,17.0,37.0,1.0,17.0,31.0,8.0,15.0,27.0,17.0,17.0,22.0,11.0,26.0,15.0,25.0,22.0,8.0,18.0,21.0,28.0,17.0,29.0,12.0,15.0,16.0,19.0,6.0,12.0,16.0,16.0,16.0,14.0,27.0,25.0,14.0,20.0,12.0,13.0,19.0,33.0,24.0,23.0,30.0,21.0,20.0,30.0,25.0,12.0,12.0,19.0,4.0,23.0,28.0,23.0,12.0,9.0,19.0,10.0,23.0
MLT1L,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
MLT1N2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLT2E,2.0,1.0,3.0,4.0,1.0,6.0,17.0,3.0,2.0,0.0,0.0,3.0,4.0,0.0,5.0,8.0,4.0,1.0,7.0,11.0,3.0,2.0,3.0,8.0,3.0,4.0,11.0,7.0,0.0,1.0,4.0,0.0,6.0,1.0,4.0,1.0,2.0,6.0,4.0,0.0,7.0,4.0,3.0,6.0,2.0,2.0,4.0,3.0,1.0,5.0,2.0,3.0,12.0,10.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,0.0,11.0,3.0,2.0
PABL_BI,9.0,2.0,11.0,4.0,4.0,3.0,11.0,6.0,2.0,0.0,1.0,41.0,1.0,0.0,23.0,92.0,4.0,26.0,3.0,1.0,28.0,0.0,1.0,9.0,2.0,16.0,13.0,75.0,7.0,3.0,2.0,3.0,3.0,6.0,2.0,2.0,25.0,2.0,12.0,15.0,15.0,0.0,89.0,2.0,2.0,3.0,2.0,4.0,10.0,2.0,7.0,6.0,72.0,1.0,5.0,6.0,2.0,2.0,0.0,0.0,14.0,7.0,1.0,44.0,18.0,4.0
PB1D11,83438.0,64612.9,63114.0,58972.7,55890.8,53533.9,61573.0,66654.0,65685.6,56633.9,49275.6,107032.0,52658.0,49922.8,96426.7,72608.9,56199.9,62838.4,67343.9,84891.6,42401.9,55792.9,49253.0,79235.9,70445.8,82511.9,115497.0,56207.8,82886.0,55449.6,54272.0,47761.8,60148.0,67492.8,74776.0,47797.1,52800.0,49562.8,57508.3,139895.0,96533.5,67649.5,54406.0,55852.8,59961.5,59302.0,58001.8,51817.4,60605.9,89182.8,70490.0,78264.9,80299.6,68027.0,61679.9,66164.5,41626.9,45452.0,62321.9,68178.5,80499.6,55704.8,52647.0,63718.8,95731.4,51690.4
