STRAND,circRNA_ID,GENE_ID,GENE_TYPE,GENE_NAME,N58,N60,N70,N82,N83,N84,N85,V1048,V108,V1090,V125,V1279,V1297,V1321,V1337,V1394,V1441,V1456,V148,V1505,V1528,V1565,V1591,V1592,V1699,V1708,V1742,V1776,V1788,V18,V1800,V1823,V1834,V1857,V1860,V1874,V1884,V1920,V1921,V2089,V2092,V2110,V2133,V221,V344,V359,V406,V456,V513,V538,V553,V574,V624,V630,V637,V655,V67,V712,V714,V716,V777,V806,V839,V883,V888,V940
+,hsa_circ_0001785,ENSG00000134014,protein_coding,ELP3,10.147828530747919,9.694756456164743,9.687988801136067,8.869912752409395,9.76427784594801,9.307226016671486,9.67335792385379,10.3734706623488,9.09618495019657,9.052257049184547,9.941986631938008,9.80704912430341,9.10565651723385,10.01452666140312,9.693448372506557,9.280980565850244,9.008760500504225,10.084417306433608,10.119218688645228,8.554004434597646,9.80805241598061,9.79245785758998,9.294075661656597,10.345971695484936,10.169332930450981,10.061124383509036,9.557556372956643,9.236849329731598,7.6258663858341365,10.414825177611132,10.042551262965544,11.058327974103845,10.953490495771186,10.18015319646096,8.558551176588011,10.335165280108189,9.274439298053046,9.511306820399072,9.956171155041266,9.355110221934824,9.66538923215067,10.366369968106577,10.903034953650984,8.412410546078785,10.073134749866613,9.97867062832773,10.968784053311557,9.98462601676429,10.154101032273923,9.588197267883663,9.707055531281615,10.633477227682798,10.151908982292124,9.085603508737467,10.626419816942615,10.287065273072923,9.273727039505347,7.730296672814382,10.826796139325133,10.02226972265405,10.883962113248637,10.101311346960184,9.682181505731121,10.234929872333348,10.05758709522177,9.983376179615794
-,hsa_circ_0000914,ENSG00000105701,protein_coding,FKBP8,10.61696052967159,7.699969584416641,10.442163556119223,10.452818021989138,9.76427784594801,10.113604622545846,8.937569759839333,11.443290209377277,8.682025859454406,9.899045660750481,10.85883409950746,8.225304017401863,10.104346533332087,9.208217435431425,10.223426856664851,9.473335726147338,8.631088844253101,8.948507472474928,9.704613503918777,9.359713342513786,10.097266390324299,9.891885069527975,10.614624205227967,8.541385308058304,11.107333070517265,9.254781933801166,10.740908405730085,9.821014562025475,9.620377968788473,10.829598448462995,10.305357661661224,11.881156039190444,8.051321051274714,9.595812307905282,10.292835779345282,8.26834532906432,8.953093497385382,10.925108224412426,8.222590381033658,10.607587111260578,10.664500632362497,12.009482784460076,0.0,9.410291816670979,9.95776913157062,9.689481724163722,9.307377871382531,8.98604929028893,8.834070915075296,9.95035077558816,9.899484833717615,9.497063126071627,9.489683491235631,8.088256500966045,0.0,9.997815227247374,10.19862197345387,9.532790581908136,8.628018925341975,10.182588355762244,7.76058366452116,10.685836001593136,10.87383844310332,9.72086967857284,10.526696287259773,10.497521726085749
+,hsa_circ_0002024,ENSG00000138386,protein_coding,NAB1,10.534552406812063,9.017728684788226,9.857719451902591,10.675063385930342,9.916115034577425,11.006088280108198,9.810700814467971,12.298668506597448,10.416530560678048,10.050897646142307,9.941986631938008,10.337068219866081,11.351515091019307,10.599024164906957,10.223426856664851,10.44961659824362,10.114174545886705,10.209837450214815,10.621337467546134,10.798898358628994,11.591181137303158,10.23260226358804,11.199279959760783,10.345971695484936,10.169332930450981,10.253600646957457,10.556598787563537,11.350486031696175,10.263574143207343,11.092500721933627,10.099082177498305,10.358311024344589,9.854786034926715,10.916621307982814,10.87741487426393,10.873237293706742,10.121400434224405,10.09561020211127,10.881482458866396,10.823187374389581,10.664500632362497,10.825503488327092,0.0,10.631472137000236,10.179954290519763,11.218853569162086,9.721845993130964,10.206814998641518,0.0,10.779787665561916,10.069241987451514,10.496064520538543,10.488679762793971,10.668794633743426,11.625963420632512,9.413558062607768,10.904415463078351,9.310722738157985,11.347387585807857,10.68918047682904,10.708973911841777,11.872971604585741,10.961256059113136,10.819493263192088,10.05758709522177,9.498519323827107
-,hsa_circ_0001400,ENSG00000181826,protein_coding,RELL1,11.49101201812075,11.863326825228004,11.079223079439204,12.189062891647158,11.985366215206762,12.495021415932145,11.904627072530195,12.298668506597448,10.416530560678048,10.535935837056176,12.128468447019191,11.68034649956866,12.190806818981269,10.416285797460866,12.165950058686802,11.56981141600435,10.061755335600417,12.083420355574995,12.59928017045975,12.0740574006722,12.251522886674985,12.522879125401646,11.462212102369984,9.539447891805773,12.62773912279726,10.776802888861155,12.488777394566778,12.007396167306885,10.941205870273608,11.314798755600961,11.280549605736963,11.679579546430647,11.133977148205812,11.764286464112464,12.0145000208975,11.710345538421217,11.651068055221804,11.732145122145559,11.440664032657786,12.547524634762642,12.40084388086362,11.687642165152697,0.0,10.993840100505807,12.229636585977833,12.977418952692858,11.475530737613358,9.40037532831963,11.638713675443071,11.101551629755864,12.421798411179818,10.17438614184337,12.169812518768964,11.498481853771848,0.0,11.826875700662496,12.197700923259813,11.046097203951197,11.003582248586282,10.634766299995016,10.147505389983507,11.763377479372659,12.265679853004055,11.719586888737554,12.214077664793303,12.262351870252033
-,hsa_circ_0000647,ENSG00000140612,protein_coding,SEC11A,9.448183386290216,9.017728684788226,9.273534196843846,10.955015580952598,9.18014458324865,9.766036419641878,8.354077696772887,8.055886216758369,9.680268507221745,0.0,8.359954533188159,8.639135834685495,9.689745827531677,9.115270626775825,8.11196653349749,9.174243743838787,9.830664526303403,9.947046657427771,9.120515243857357,8.554004434597646,8.640137728820624,9.984899563318757,9.615544052664303,0.0,8.586873963262784,9.954313055617495,9.268475145336778,9.821014562025475,8.943405418714319,8.510837905224415,8.985138742608262,8.361604372756622,10.506296047521216,0.0,9.778755407160583,8.94466153510178,10.651516579608902,10.09561020211127,8.957622764775927,8.977259334041948,9.402710113040374,9.95169672770957,0.0,9.824799147061308,9.543215128764647,9.327410766793747,0.0,8.98604929028893,9.15536662813001,9.36611719639052,9.707055531281615,9.759764740190194,8.71350860004738,9.085603508737467,11.04122913611402,9.150946692959018,9.411018657018982,8.312992738901814,9.474394232503151,8.522310528171383,8.56508455489204,8.105245993501931,9.460081736857006,10.083059790977206,9.527673920691274,9.76122127372133
+,,ENSG00000100941,protein_coding,PNN,10.254652898372617,9.280299124475023,10.211018342968554,10.867598160988337,10.29428202531817,10.306086916870004,10.158279843788192,11.138557525029041,11.094206573318727,10.63540672771812,10.231226553565445,10.443903754502422,10.563420677097143,10.336175775945351,10.692576893387306,10.963880247064527,10.061755335600417,11.431533607519041,10.440887332605241,10.25178427258796,11.280953238090925,10.376877968686856,10.100445324544761,10.538478207135983,11.043232457077396,11.008006606669856,9.682927701607017,11.042495279620379,10.748665608810196,10.507868529432594,10.352626597719741,10.528113905423613,11.046554429403633,11.401834875780091,10.87741487426393,9.850185108288425,11.198721112574884,10.925108224412426,10.721107754960691,9.461868063296118,10.664500632362497,8.369644991855829,0.0,9.410291816670979,11.01590824242361,11.162294252170186,9.721845993130964,10.306269288375505,9.832489440450484,10.686732967252365,9.707055531281615,10.344172417404055,10.94783751607037,11.083610558054287,10.626419816942615,9.828066592156835,10.120687664006871,10.631287116192636,9.626194497806102,10.68918047682904,9.34110411735331,10.323516136244232,11.195612766388301,11.497265763434315,10.748948992581129,11.345075034346308
+,hsa_circ_0004039,ENSG00000116984,protein_coding,MTR,9.617878889170761,10.016336338477043,10.009567045953998,10.452818021989138,10.681034790799277,9.114906230689074,9.521551135511334,10.051814429018053,9.09618495019657,9.314838462980443,10.231226553565445,10.337068219866081,8.691491680199947,10.29438842426799,0.0,9.427597506901641,9.39512448359295,10.711979461518105,10.53393186697375,10.798898358628994,10.444907446193762,9.307681628916308,11.751625746706482,9.998350672330394,9.90654907356009,9.424444510632329,9.798269898491771,0.0,9.941939425756418,9.967750446530044,10.205903423367777,10.16582294311007,9.3699823031554,10.18015319646096,9.55663669124149,10.112958981973357,9.759200358204483,9.925850008654226,10.441182968161863,8.977259334041948,9.887527823676976,9.95169672770957,0.0,8.826389069597143,10.279407050777756,10.326287499333041,9.307377871382531,9.570063098023365,10.532320437211329,9.780608039056588,0.0,10.17438614184337,10.427322873020879,9.821506538488435,11.04122913611402,9.997815227247374,9.857912398478279,10.184158855636712,8.307002179764364,10.104654808504424,10.214561768641872,10.603425359603218,9.460081736857006,9.913301037402606,10.05758709522177,8.179579889904135
+,hsa_circ_0000117,ENSG00000198162,protein_coding,MAN1A2,11.731943003578383,11.737831144495228,11.593596198181647,12.53949349895525,12.320895397462143,12.005737500262587,11.934992882140843,11.2989548342643,12.000789177435166,11.634953166024596,11.16354070113685,11.765210277966096,11.747311254136585,11.089081758906447,11.914471090197909,11.987359871736317,11.591387190298954,11.53103445904609,11.925646785918332,11.25119252154434,12.391673149236226,12.049904630156107,11.751625746706482,11.747380921122012,11.868905027639288,11.645186311913108,11.588530587162259,11.604153507158703,10.867243906313345,11.207927115991382,11.905497243608657,10.358311024344589,12.216100452110258,11.594413303703028,11.614073670408528,11.953321717786519,11.651068055221804,12.28220773431155,12.276936909605759,12.325172377333574,11.602674911638685,12.27245887029377,11.487746294344479,12.071470219643487,11.956680671697505,11.766150207767135,10.306238891521065,11.79096345452729,11.153467817763511,11.423348406642889,11.705760393893284,11.34361738044378,11.810005285248973,11.627722129563198,12.625735168323207,11.95612467768737,11.856745900368452,12.081371606593194,11.794698903256377,12.143191254298785,11.862827315715545,11.322953093625827,11.397166392388957,11.719586888737554,11.678161399798274,11.082151540873996
-,hsa_circ_0001610,ENSG00000146072,protein_coding,TNFRSF21,10.254652898372617,10.016336338477043,10.54518553149663,9.86837010413783,10.841406960592725,11.006088280108198,10.809897380400436,11.90881085467332,8.682025859454406,10.188277524257224,11.356107158583743,9.6373254203225,0.0,9.962110898616201,11.329695443837608,8.644838463688515,0.0,10.432055837043148,11.959585493420017,10.638528954852488,11.029524902680961,11.232002590464383,12.0994593920528,8.862538748630833,11.441616806493025,9.838957017441219,10.267305022057293,10.820216852764615,9.42799471803994,11.092500721933627,10.205903423367777,11.058327974103845,10.217009833882193,10.18015319646096,10.87741487426393,9.987546529426048,11.198721112574884,10.510318028927713,11.218358113535581,11.485858987800846,11.401110633308395,9.95169672770957,11.902658197210839,10.524626889675968,9.543215128764647,10.840523521313676,0.0,7.406765883950762,11.638713675443071,11.779377303811923,11.483439955144272,10.633477227682798,9.489683491235631,10.405937463385403,0.0,8.829652919855082,9.651700686139204,7.730296672814382,10.111099635920166,10.634766299995016,9.34110411735331,11.27050653108101,11.121644559275522,7.917782503578286,9.942222686065277,10.175843095311892
-,,ENSG00000132604,protein_coding,TERF2,9.255833324293311,10.016336338477043,9.388832087042623,9.675945505537074,10.053482803831631,10.306086916870004,9.810700814467971,8.639040452656399,9.417585743127193,9.729309522120593,9.095162600536044,10.443903754502422,9.10565651723385,10.161233065979241,10.610166011247943,9.758373606903383,9.39512448359295,8.948507472474928,10.53393186697375,10.010991295117822,10.097266390324299,9.307681628916308,8.87980401014655,9.8609881910327,10.753877752882689,9.954313055617495,9.90506936046255,10.457874735323026,10.14338196058215,9.508859000586439,9.791273031439362,10.358311024344589,9.048599196072768,10.594879789190742,9.778755407160583,8.26834532906432,9.274439298053046,9.248667741476957,10.633698329726604,10.862694217102561,9.887527823676976,10.366369968106577,10.903034953650984,0.0,10.179954290519763,10.688607844913932,9.891581152116206,10.858447727707901,10.416924397483266,9.36611719639052,10.069241987451514,10.633477227682798,10.225846158522325,10.820709101284887,10.626419816942615,9.828066592156835,8.538314474084725,9.310722738157985,9.112403505018742,10.182588355762244,9.215775443526667,10.101311346960184,9.682181505731121,0.0,11.000353619471793,11.082151540873996
-,hsa_circ_0001434,ENSG00000138777,protein_coding,PPA2,10.768871755006122,9.694756456164743,10.93490335794667,10.774540232325727,10.593626870042705,10.006789584035058,8.937569759839333,9.859363506541525,11.001141162344885,9.052257049184547,10.356657412099649,11.028520970828,11.495852417202451,9.295536794636421,10.52276085562831,10.379278851231406,10.061755335600417,11.083752749081144,8.857999134022975,11.457564480530683,10.724832705189426,9.307681628916308,10.752044077394473,9.539447891805773,10.043915939644357,8.578126297322063,10.851877270690405,11.109578384511783,10.263574143207343,9.508859000586439,8.57104991124098,11.264688644947007,9.854786034926715,10.594879789190742,9.971195171957559,9.850185108288425,11.120752699910486,9.925850008654226,10.881482458866396,9.11450260422712,0.0,9.95169672770957,10.903034953650984,0.0,11.65720414668247,10.977955518086526,11.67477417204009,10.099993693424787,11.960551277071678,11.637400755568292,10.48394373271837,10.633477227682798,10.903466220811065,10.199650168572337,10.626419816942615,10.914688906173973,10.409958658707033,9.532790581908136,9.112403505018742,10.841096187920366,10.842164391525893,10.42297675014087,10.196227754482553,11.08239460786564,9.942222686065277,11.17521935412915
-,hsa_circ_0001364,ENSG00000114450,protein_coding,GNB4,8.450247232149405,10.153713218631792,9.14821521819641,10.18998947132888,9.18014458324865,8.630519845184518,10.158279843788192,9.053172968887496,10.09486633376401,8.731008175774928,8.773893829136796,9.6373254203225,9.911888668788176,7.535501537569781,9.109356824793894,8.796481083827873,8.893516656311474,9.211055104292578,9.704613503918777,9.359713342513786,8.961342433229479,8.794083804047773,9.878271907846392,9.709157464083683,10.043915939644357,9.424444510632329,8.684681819615033,8.97429307355666,9.321240614935366,9.094481437833807,9.56915195119514,9.680898390626874,0.0,10.18015319646096,0.0,9.336281659309693,7.956001448347034,9.511306820399072,8.957622764775927,9.561267342080384,0.0,9.95169672770957,0.0,9.410291816670979,9.832370128231702,10.425748257281803,8.723553452029543,7.98889163191127,7.8372286729953355,9.36611719639052,9.222318968942048,9.497063126071627,8.71350860004738,10.306477741230704,0.0,9.635648239276449,9.536372926793248,9.310722738157985,8.628018925341975,9.520347308475456,9.34110411735331,0.0,8.876143052508073,7.917782503578286,8.943688391362933,8.179579889904135
+,hsa_circ_0000591,ENSG00000174197,protein_coding,MGA,11.656017076573146,11.978774256218456,11.56935656420541,12.358953563892292,11.91499467777324,12.235983358060032,11.934992882140843,12.574253147293556,12.486115421713123,11.68224424740624,12.056335184861965,12.127688249915504,12.88458586275391,12.100922521768316,11.981568298096262,12.158120888439974,12.49559175525864,12.208923534742842,11.391476591355046,12.457307965648742,11.806844881431077,11.890745730015201,12.461956412590627,12.395756609725183,12.13802600359282,12.695579386826841,12.246253048752958,12.67208258429606,12.525679126710338,12.061803719259567,11.328624879050402,11.74994793056379,12.689946735556596,11.594413303703028,11.72507089010054,12.317052802833546,12.037985622912945,12.094620958636071,11.677624587081057,11.862306775667486,12.326857340251907,11.75801066600613,0.0,11.631017336446805,11.459330457310493,12.103098900737974,12.910148509269066,11.256809525143941,12.503580033898848,11.479911731179023,12.146219321249344,12.127655868388933,11.073307532124453,11.783794570477347,11.848290630708297,12.036275399385708,12.253542495360538,12.009238892747483,12.347110711804314,12.533575103797746,11.904039067029597,12.27021450074691,12.158787185783288,11.304691978001948,11.05691006034182,12.129113757426667
+,hsa_circ_0002398,ENSG00000197102,protein_coding,DYNC1H1,10.694914690764973,10.016336338477043,10.641338554356192,10.955015580952598,10.053482803831631,10.765207715768742,10.935361289444426,0.0,10.416530560678048,11.187659137077128,11.578420955139986,10.636419360480414,10.426012488640913,10.336175775945351,9.982638149109375,10.979813853547233,9.307795554534227,11.01667020575326,12.205689259681519,10.25178427258796,10.544374117499409,10.628243127927444,10.100445324544761,10.12376400850339,11.441616806493025,10.340993970615417,11.30623214312014,10.557342024073082,10.374518517489793,11.50737303873878,11.328624879050402,11.60560211299753,12.04621335302172,11.401834875780091,10.430234747980998,10.264831791698567,11.343052564028811,11.448444344323933,10.803522432588949,11.079397493450903,10.886766066181439,11.173256422136014,13.07237384699813,9.994547382236574,9.373531814808764,11.103426791647115,10.627939082492055,10.983913853112885,11.079500570329008,9.780608039056588,11.483439955144272,11.26118787539644,10.810407028166722,11.022238916402888,12.04088679827075,9.997815227247374,10.857134837878668,9.048142618300513,11.390440022464464,10.326860032152503,11.278058478834108,11.51552777578798,10.574455569652569,10.234929872333348,11.604183989130291,10.345629510905523
-,hsa_circ_0001148,ENSG00000131051,protein_coding,RBM39,9.255833324293311,9.017728684788226,9.273534196843846,10.038123598349637,9.402181675223066,9.476897962538448,9.159541780710585,0.0,9.417585743127193,9.53690723147072,0.0,9.958891159554407,9.689745827531677,7.797239342151316,9.693448372506557,9.058974610768892,9.891999055100165,8.62730923079933,8.536848134175676,8.875164623251438,0.0,9.570336554616878,9.878271907846392,9.125056487074737,9.754712988573488,9.576237630014026,9.098842526485521,8.6530819061534,9.620377968788473,9.094481437833807,0.0,8.945104091138699,11.133977148205812,10.916621307982814,9.778755407160583,9.03195213393189,9.537085377131023,9.733416799032435,8.222590381033658,9.741614909404333,9.887527823676976,8.953152844233854,0.0,7.82956366778016,8.95921913515195,10.425748257281803,10.180811590226108,9.208035205303599,10.002238615429631,8.36830175383757,10.48394373271837,10.496064520538543,9.07531475650241,9.307616532614945,0.0,10.734216304158274,9.411018657018982,9.532790581908136,8.307002179764364,9.105964512645649,8.926807909833338,8.8401144449963,9.197456944763045,10.37232455888833,8.360190108368045,9.177089769246765
+,hsa_circ_0006382,ENSG00000099783,protein_coding,HNRNPM,9.617878889170761,10.394526460124743,9.687988801136067,10.867598160988337,10.91536822672052,10.627787083830253,10.598520162967263,9.859363506541525,11.678949086826469,10.313705360216352,9.357757289920322,9.6373254203225,10.688872108290218,11.039351960703444,10.223426856664851,10.25384643661435,10.435842281050132,11.268097552761157,11.177437708212414,10.720940835275139,10.544374117499409,9.155931466784319,10.752044077394473,9.8609881910327,11.28413537667123,10.42339433457966,10.682049842167178,10.351038432918292,11.501684515596931,10.507868529432594,10.720110101334118,10.942907132959993,10.368891709538335,10.916621307982814,10.555678495014401,9.698355676808092,11.272691003926354,10.510318028927713,11.092882275615013,11.380927391578712,10.779909473277323,10.366369968106577,10.903034953650984,10.524626889675968,11.693718855409344,10.766564348604264,11.042748641846638,11.153759703555716,10.154101032273923,10.239592239073428,11.146537557968937,10.981205904838214,11.547051236948999,10.668794633743426,0.0,11.581836743121238,10.650803612399475,9.89492777755446,9.304722726145034,11.143510159591745,9.215775443526667,10.908103299636336,10.574455569652569,10.37232455888833,10.941489274632017,11.17521935412915
+,hsa_circ_0000494,ENSG00000118939,protein_coding,UCHL3,9.448183386290216,9.280299124475023,8.689736780046632,7.8729931091746845,9.18014458324865,9.628698579559611,9.159541780710585,10.221588402586935,8.682025859454406,9.729309522120593,9.357757289920322,8.960340036427954,9.427060761289539,9.377871403251772,9.845277212236953,9.117760099706025,8.310070162082415,9.795205949829985,9.120515243857357,9.87362758349038,9.638328572070067,8.986322567137936,9.294075661656597,9.347079746957611,9.170585240270496,9.576237630014026,9.420244290037546,9.821014562025475,9.707732985028459,9.678563956085886,9.20712440094192,9.943639824144844,8.634469552556117,9.595812307905282,0.0,9.750761076971667,7.956001448347034,7.930292722506258,9.956171155041266,7.246957565039721,10.779909473277323,0.0,0.0,9.632381308213896,9.69502484306446,9.327410766793747,8.723553452029543,9.721876377986666,9.41797929202604,9.36611719639052,0.0,8.76142793163439,8.71350860004738,8.088256500966045,11.363020305611942,9.635648239276449,8.952381526329267,9.532790581908136,10.111099635920166,8.744142302148822,9.34110411735331,9.324641562691221,9.682181505731121,10.37232455888833,9.165662191682337,8.762882787833961
+,hsa_circ_0004912,ENSG00000010318,protein_coding,PHF7,9.90705162509148,8.69649625947244,8.497590735901614,9.675945505537074,9.402181675223066,9.891429217466197,10.809897380400436,8.639040452656399,10.09486633376401,10.313705360216352,9.357757289920322,10.22168394437949,8.691491680199947,9.907718743256225,9.109356824793894,8.997691665723694,8.118074313858761,9.947046657427771,10.234596122768657,10.010991295117822,10.097266390324299,10.30654288893496,8.296371986401109,10.538478207135983,10.284713771305613,10.42339433457966,9.682927701607017,10.650391589104661,9.205951325728687,10.755639590514576,9.399464331352204,8.945104091138699,10.368891709538335,0.0,10.140960465194935,9.987546529426048,10.121400434224405,9.925850008654226,11.277227582491964,8.977259334041948,0.0,0.0,10.903034953650984,7.82956366778016,9.832370128231702,9.689481724163722,10.306238891521065,10.206814998641518,9.41797929202604,9.103519966758297,10.221110788668303,9.17563407486459,9.364335030229082,10.498980407025018,0.0,0.0,9.758487770810547,9.89492777755446,9.626194497806102,9.394995011345005,10.003249364216543,9.838539585009814,9.197456944763045,7.917782503578286,9.679481540441826,9.76122127372133
+,hsa_circ_0077096,ENSG00000112701,protein_coding,SENP6,10.147828530747919,8.69649625947244,9.388832087042623,9.19122398591719,9.18014458324865,9.476897962538448,9.159541780710585,0.0,10.264644747846031,8.31710200215793,8.359954533188159,8.639135834685495,10.274125907555636,8.793992731644012,9.331376044936254,9.058974610768892,9.39512448359295,9.211055104292578,8.123104863852388,8.875164623251438,8.226305074879036,8.309956415949484,8.87980401014655,8.862538748630833,9.170585240270496,9.424444510632329,9.557556372956643,9.458900118547582,9.205951325728687,9.094481437833807,8.401599009927368,10.528113905423613,8.634469552556117,10.594879789190742,9.778755407160583,8.530599687965365,9.537085377131023,10.09561020211127,8.636419927405726,6.6667361645496985,9.402710113040374,8.953152844233854,0.0,8.412410546078785,9.181197418438616,0.0,9.529444961646435,9.40037532831963,9.832489440450484,9.588197267883663,0.0,9.17563407486459,8.71350860004738,9.085603508737467,0.0,9.413558062607768,7.955290911274612,8.726895684273753,0.0,8.744142302148822,8.56508455489204,0.0,10.333619481712754,9.498762166813114,9.527673920691274,9.76122127372133
+,hsa_circ_0005325,ENSG00000126261,protein_coding,UBA2,9.769698357477171,9.502360050043883,10.079889726117061,10.32738071408001,10.593626870042705,10.213053480452755,10.350767101974203,10.510875314647944,9.90240970340207,9.53690723147072,10.093843048921961,10.636419360480414,11.19111537183854,8.668757298060381,9.331376044936254,10.25384643661435,10.35101650528723,10.946315694843507,8.123104863852388,10.25178427258796,10.724832705189426,9.685667791556865,11.379780020349484,10.445433468670014,9.584996720520676,8.840531422068816,9.798269898491771,10.110231154156777,10.70687009470983,9.830390988608567,9.20712440094192,8.361604372756622,9.632653269378633,9.595812307905282,10.140960465194935,10.030573453768065,10.758367717149683,10.09561020211127,10.218963483854969,10.177274334971251,9.402710113040374,11.272750446721645,10.903034953650984,9.410291816670979,10.764502177116901,9.327410766793747,10.968784053311557,9.570063098023365,10.291489446783036,8.36830175383757,8.900994584983275,11.080693999086163,10.710928737329871,11.142477655824711,10.626419816942615,10.527895719510783,9.411018657018982,9.89492777755446,10.210548342951466,9.742459051642395,10.398840630157357,9.975899854387157,10.459057193411931,9.2361265398849,10.263857461118445,10.760389798542773
-,hsa_circ_0000028,ENSG00000090686,protein_coding,USP48,9.617878889170761,8.282617464547613,9.59499599458409,9.675945505537074,9.594560198699748,10.213053480452755,9.521551135511334,9.374557801332676,9.417585743127193,10.188277524257224,9.357757289920322,9.222891644961985,8.108272921986705,7.797239342151316,10.108050198029344,8.72265126412471,8.893516656311474,10.084417306433608,0.0,8.554004434597646,10.097266390324299,8.986322567137936,0.0,9.347079746957611,9.392619969710957,9.254781933801166,9.90506936046255,9.236849329731598,9.527390756334126,8.09711816930656,8.985138742608262,11.058327974103845,8.051321051274714,0.0,9.778755407160583,9.114261172484888,9.759200358204483,0.0,9.63460609953986,7.246957565039721,9.081314784238913,8.953152844233854,0.0,8.412410546078785,8.95921913515195,9.327410766793747,8.723553452029543,9.721876377986666,10.154101032273923,8.782247387880377,0.0,9.981919406150086,9.811210178541504,8.823100091782917,10.04191356819633,9.413558062607768,9.273727039505347,8.312992738901814,8.890445444979472,9.635673398281856,8.926807909833338,0.0,8.46212864355981,9.498762166813114,7.364573866237402,10.345629510905523
+,hsa_circ_0001551,ENSG00000113643,protein_coding,RARS,8.771350142951176,9.694756456164743,9.010965937492772,9.86837010413783,10.76344813101934,9.476897962538448,9.351871477891015,9.859363506541525,10.416530560678048,9.899045660750481,9.941986631938008,9.222891644961985,8.108272921986705,9.377871403251772,9.523741158614435,9.331526667457704,10.39405273835012,10.209837450214815,9.534904611182485,9.552083902091239,9.445942084033765,9.307681628916308,10.29292612718852,10.345971695484936,9.170585240270496,10.16057002512139,10.345245922325496,10.557342024073082,10.012258907288327,9.316496789549163,9.399464331352204,9.359409642690794,8.634469552556117,10.18015319646096,10.292835779345282,8.116862032694323,9.537085377131023,9.248667741476957,8.957622764775927,9.239816572471392,9.66538923215067,8.953152844233854,0.0,11.467573187801037,0.0,10.104082349984195,10.180811590226108,9.98462601676429,9.640070393621219,8.36830175383757,8.900994584983275,9.981919406150086,10.427322873020879,10.405937463385403,11.625963420632512,9.828066592156835,10.03830172638375,8.726895684273753,9.112403505018742,9.635673398281856,8.56508455489204,8.8401144449963,10.333619481712754,9.498762166813114,9.35799322412826,8.762882787833961
-,hsa_circ_0023923,ENSG00000073921,protein_coding,PICALM,9.448183386290216,10.78129737496915,10.079889726117061,10.774540232325727,10.91536822672052,10.113604622545846,9.810700814467971,11.372926785498455,10.416530560678048,10.188277524257224,10.578892639560015,10.22168394437949,11.273543251638339,9.45575978059841,10.52276085562831,10.79404553031809,10.829872136451963,9.795205949829985,9.704613503918777,10.87285844909057,10.338071856151823,10.508028152515807,10.29292612718852,10.625883987809575,10.753877752882689,10.57529236836239,11.418664142936622,9.236849329731598,10.526412930934155,9.830390988608567,10.39839580643146,11.74994793056379,9.3699823031554,11.179531316346788,10.671081978665502,10.152452135504014,11.474248804227193,9.248667741476957,10.09354264181572,10.177274334971251,10.401643990276984,9.688953662777395,0.0,10.409231283993172,11.229936945829415,10.977955518086526,10.180811590226108,10.922544279396936,10.291489446783036,11.171909692540853,10.221110788668303,10.758932424894649,10.488679762793971,11.452694249211177,10.626419816942615,11.219401127725584,10.535401172433218,10.046779330999891,10.004284771474042,10.182588355762244,9.925324945226059,9.838539585009814,10.459057193411931,10.912552771086634,11.000353619471793,12.21929204699793
-,hsa_circ_0001868,ENSG00000135049,protein_coding,AGTPBP1,10.254652898372617,9.280299124475023,9.14821521819641,10.038123598349637,10.50057970635016,10.393482724232681,10.158279843788192,9.374557801332676,9.90240970340207,9.899045660750481,8.773893829136796,9.80704912430341,10.426012488640913,8.380038247859787,10.981925003259363,9.758373606903383,8.310070162082415,10.432055837043148,8.857999134022975,10.136405656748593,8.961342433229479,8.309956415949484,10.100445324544761,10.12376400850339,9.90654907356009,9.713569334069371,10.267305022057293,9.972858148900636,9.527390756334126,9.967750446530044,9.486801504856587,8.945104091138699,8.634469552556117,9.595812307905282,9.55663669124149,9.336281659309693,10.273274004069915,7.930292722506258,10.721107754960691,8.24220083283935,9.66538923215067,10.825503488327092,10.903034953650984,9.410291816670979,9.181197418438616,10.104082349984195,10.180811590226108,8.7235838009458,9.41797929202604,9.36611719639052,11.220506318899488,10.496064520538543,10.488679762793971,10.498980407025018,10.626419816942615,8.415672004169595,9.536372926793248,7.730296672814382,10.390977338190757,0.0,9.75558539774442,9.838539585009814,9.874607055361956,8.500754959979576,9.816825111466958,0.0
